assay_description,canonical_smiles,document_chembl_id,relation,standard_relation,standard_type,standard_units,standard_value,type,units,value,SMILES,year
Inhibition of MERTK at 1 uM,O=C(c1ccc(-c2cnc3c(c2)N(Cc2cc(Cl)ccc2C(F)(F)F)CCN3)cc1)N1CCC(N2CCCC2)CC1,CHEMBL1165965,<,<,Inhibition,%,50.0,INH,%,50.0,O=C(c1ccc(-c2cnc3c(c2)N(Cc2cc(Cl)ccc2C(F)(F)F)CCN3)cc1)N1CCC(N2CCCC2)CC1,2010.0
Inhibition of MERTK at 1 uM,FC(F)(F)c1ccc(Cl)cc1CN1CCNc2ncc(-c3ccnc(N4CCNCC4)c3)cc21,CHEMBL1165965,<,<,Inhibition,%,50.0,INH,%,50.0,FC(F)(F)c1ccc(Cl)cc1CN1CCNc2ncc(-c3ccnc(N4CCNCC4)c3)cc21,2010.0
Inhibition of MERTK at 1 uM,CC(=O)N1CCN(c2cc(-c3cnc4c(c3)N(Cc3cc(Cl)ccc3C(F)(F)F)CCN4)ccn2)CC1,CHEMBL1165965,<,<,Inhibition,%,50.0,INH,%,50.0,CC(=O)N1CCN(c2cc(-c3cnc4c(c3)N(Cc3cc(Cl)ccc3C(F)(F)F)CCN4)ccn2)CC1,2010.0
Inhibition of MERTK at 10 uM,CCN1CCN(Cc2ccc(NC(=O)c3ccc(C)c(C#Cc4cccnc4)c3)cc2C(F)(F)F)CC1,CHEMBL1177794,=,=,Inhibition,%,5.2,INH,%,5.2,CCN1CCN(Cc2ccc(NC(=O)c3ccc(C)c(C#Cc4cccnc4)c3)cc2C(F)(F)F)CC1,2010.0
Inhibition of MERTK at 10 uM,CCN1CCN(Cc2ccc(NC(=O)c3ccc(C)c(C#Cc4cnc5[nH]ccc5c4)c3)cc2C(F)(F)F)CC1,CHEMBL1177794,=,=,Inhibition,%,0.5,INH,%,0.5,CCN1CCN(Cc2ccc(NC(=O)c3ccc(C)c(C#Cc4cnc5[nH]ccc5c4)c3)cc2C(F)(F)F)CC1,2010.0
Inhibition of MERTK at 1 uM by radiometric method,CCOC(=O)CCc1c(/C=C2\C(=O)Nc3ccc(NS(=O)(=O)c4ccccc4)cc32)[nH]c2c1C(=O)CCC2,CHEMBL1212904,<,<,Inhibition,%,10.0,INH,%,10.0,CCOC(=O)CCc1c(/C=C2\C(=O)Nc3ccc(NS(=O)(=O)c4ccccc4)cc32)[nH]c2c1C(=O)CCC2,2010.0
Inhibition of MERTK at 1 uM by radiometric method,CN(C)CCCc1c(/C=C2\C(=O)Nc3ccc(NS(=O)(=O)c4ccccc4)cc32)[nH]c2c1C(=O)CCC2,CHEMBL1212904,<,<,Inhibition,%,10.0,INH,%,10.0,CN(C)CCCc1c(/C=C2\C(=O)Nc3ccc(NS(=O)(=O)c4ccccc4)cc32)[nH]c2c1C(=O)CCC2,2010.0
Inhibition of MERTK at 1 uM after 60 mins by FRET assay in presence of 10 uM ATP,CC(C)n1nc(-c2ccc(Br)c(O)c2)c2c(N)ncnc21,CHEMBL1240340,=,=,Inhibition,%,19.0,INH,%,19.0,CC(C)n1nc(-c2ccc(Br)c(O)c2)c2c(N)ncnc21,2008.0
Inhibition of MERTK at 1 uM after 60 mins by FRET assay in presence of 10 uM ATP,Nc1ncnc2c1c(-c1cnc3[nH]ccc3c1)nn2C1CCCC1,CHEMBL1240340,=,=,Inhibition,%,12.0,INH,%,12.0,Nc1ncnc2c1c(-c1cnc3[nH]ccc3c1)nn2C1CCCC1,2008.0
Inhibition of MERTK at 1 uM after 60 mins by FRET assay in presence of 10 uM ATP,CC(C)n1nc(-c2ccc3ncccc3c2)c2c(N)ncnc21,CHEMBL1240340,=,=,Inhibition,%,21.0,INH,%,21.0,CC(C)n1nc(-c2ccc3ncccc3c2)c2c(N)ncnc21,2008.0
Binding affinity to MERTK,C[C@]12O[C@H](C[C@]1(O)CO)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)CNC4=O,CHEMBL1240346,=,=,Kd,nM,32.0,Kd,nM,32.0,C[C@]12O[C@H](C[C@]1(O)CO)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)CNC4=O,2009.0
Inhibition of MERTK at 1 uM after 60 mins by FRET assay in presence of 10 uM ATP,COc1ccc(-c2nn(C3CCC3)c3ncnc(N)c23)cc1OC,CHEMBL1240340,=,=,Inhibition,%,5.0,INH,%,5.0,COc1ccc(-c2nn(C3CCC3)c3ncnc(N)c23)cc1OC,2008.0
Inhibition of MERTK at 1 uM after 60 mins by FRET assay in presence of 10 uM ATP,CC(C)n1nc(-c2cc3cc(O)ccc3[nH]2)c2c(N)ncnc21,CHEMBL1240340,=,=,Inhibition,%,11.0,INH,%,11.0,CC(C)n1nc(-c2cc3cc(O)ccc3[nH]2)c2c(N)ncnc21,2008.0
Inhibition of MERTK at 1 uM after 60 mins by FRET assay in presence of 10 uM ATP,CC(C)n1nc(-c2cccc(O)c2)c2c(N)ncnc21,CHEMBL1240340,=,=,Inhibition,%,10.0,INH,%,10.0,CC(C)n1nc(-c2cccc(O)c2)c2c(N)ncnc21,2008.0
Inhibition of MERTK at 1 uM after 60 mins by FRET assay in presence of 10 uM ATP,Cn1nc(-c2ccc3ccccc3c2)c2c(N)ncnc21,CHEMBL1240340,=,=,Inhibition,%,17.0,INH,%,17.0,Cn1nc(-c2ccc3ccccc3c2)c2c(N)ncnc21,2008.0
Binding affinity to MERTK,COc1cc2c(N3CCN(C(=O)Nc4ccc(OC(C)C)cc4)CC3)ncnc2cc1OCCCN1CCCCC1,CHEMBL1240346,>,>,Kd,nM,10000.0,Kd,uM,10.0,COc1cc2c(N3CCN(C(=O)Nc4ccc(OC(C)C)cc4)CC3)ncnc2cc1OCCCN1CCCCC1,2009.0
Binding affinity to MERTK,CO[C@@H]1[C@H](N(C)C(=O)c2ccccc2)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,CHEMBL1240346,=,=,Kd,nM,2900.0,Kd,nM,2900.0,CO[C@@H]1[C@H](N(C)C(=O)c2ccccc2)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,2009.0
Binding affinity to MERTK,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,CHEMBL1240346,=,=,Kd,nM,26.0,Kd,nM,26.0,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,2009.0
Binding affinity to MERTK,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,CHEMBL1240346,=,=,Kd,nM,3600.0,Kd,nM,3600.0,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,2009.0
Binding affinity to MERTK,CC(C)(C)c1cc(NC(=O)Nc2ccc(-c3cn4c(n3)sc3cc(OCCN5CCOCC5)ccc34)cc2)no1,CHEMBL1240346,>,>,Kd,nM,10000.0,Kd,uM,10.0,CC(C)(C)c1cc(NC(=O)Nc2ccc(-c3cn4c(n3)sc3cc(OCCN5CCOCC5)ccc34)cc2)no1,2009.0
Binding affinity to MERTK,CO[C@@H]1[C@H](N(C)C(=O)c2ccccc2)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)N[C@H]4O,CHEMBL1240346,>,>,Kd,nM,10000.0,Kd,uM,10.0,CO[C@@H]1[C@H](N(C)C(=O)c2ccccc2)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)N[C@H]4O,2009.0
Inhibition of MERTK at 1 uM in presence of 10 uM ATP by Select Screen kinase assay relative to untreated control,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4c[nH]c5ccccc45)c3)cc12,CHEMBL1250448,=,=,Inhibition,%,5.0,INH,%,5.0,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4c[nH]c5ccccc45)c3)cc12,2009.0
Inhibition of MERTK at 1 uM in presence of 10 uM ATP by Select Screen kinase assay relative to untreated control,COc1ccccc1N1CCN(c2ncnc3[nH]nc(Br)c23)CC1,CHEMBL1250448,=,=,Inhibition,%,16.0,INH,%,16.0,COc1ccccc1N1CCN(c2ncnc3[nH]nc(Br)c23)CC1,2009.0
Inhibition of MERTK at 1 uM in presence of 10 uM ATP by Select Screen kinase assay relative to untreated control,O=C(NCCCNc1nc(Nc2cccc(NC(=O)N3CCCC3)c2)ncc1I)c1cccs1,CHEMBL1250448,=,=,Inhibition,%,17.0,INH,%,17.0,O=C(NCCCNc1nc(Nc2cccc(NC(=O)N3CCCC3)c2)ncc1I)c1cccs1,2009.0
Inhibition of human Mer at 10 uM after 60 mins by TR-FRET assay,S=c1[nH]nc(-c2ccncc2)n1-c1ccc2ccccc2c1,CHEMBL1641539,=,=,Inhibition,%,107.0,INH,%,107.0,S=c1[nH]nc(-c2ccncc2)n1-c1ccc2ccccc2c1,2011.0
Inhibition of MERTK at 1 uM,CCN1C(=O)CCC(C)(C)c2ccc(Nc3ncc(Cl)c(Nc4c(F)cccc4C(=O)NC)n3)cc21,CHEMBL1641548,=,=,Inhibition,%,98.0,INH,%,98.0,CCN1C(=O)CCC(C)(C)c2ccc(Nc3ncc(Cl)c(Nc4c(F)cccc4C(=O)NC)n3)cc21,2011.0
Inhibition of human Mer,CN(C[C@@H]1COCCO1)S(=O)(=O)Nc1ccc2ccc3ncc(-c4cnn(C)c4)cc3c(=O)c2c1,CHEMBL1800066,=,=,IC50,nM,24.0,IC50,nM,24.0,CN(C[C@@H]1COCCO1)S(=O)(=O)Nc1ccc2ccc3ncc(-c4cnn(C)c4)cc3c(=O)c2c1,2011.0
Activity of MERTK kinase at 1 uM,CC(=O)Nc1cn2nc(-c3cnc(Cl)c(NS(=O)(=O)c4ccc(F)cc4)c3)ccc2n1,CHEMBL1821651,=,=,Activity,%,91.0,Activity,%,91.0,CC(=O)Nc1cn2nc(-c3cnc(Cl)c(NS(=O)(=O)c4ccc(F)cc4)c3)ccc2n1,2011.0
Inhibition of recombinant MER,CCN1CCN(c2ccc(Nc3cc(N(C)C(=O)Nc4c(Cl)c(OC)cc(OC)c4Cl)ncn3)cc2)CC1.O=P(O)(O)O,CHEMBL1833940,>,>,IC50,nM,10000.0,IC50,uM,10.0,CCN1CCN(c2ccc(Nc3cc(N(C)C(=O)Nc4c(Cl)c(OC)cc(OC)c4Cl)ncn3)cc2)CC1.O=P(O)(O)O,2011.0
Binding constant for MERTK kinase domain,COc1cc2c(Oc3ccc4[nH]c(C)cc4c3F)ncnc2cc1OCCCN1CCCC1,CHEMBL1908390,=,=,Kd,nM,2600.0,Kd,nM,2600.0,COc1cc2c(Oc3ccc4[nH]c(C)cc4c3F)ncnc2cc1OCCCN1CCCC1,2011.0
Binding constant for MERTK kinase domain,C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12,CHEMBL1908390,>,>,Kd,nM,10000.0,Kd,nM,10000.0,C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12,2011.0
Binding constant for MERTK kinase domain,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,CHEMBL1908390,>,>,Kd,nM,10000.0,Kd,nM,10000.0,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,2011.0
Binding constant for MERTK kinase domain,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(S(=O)(=O)Cc4c(Cl)cccc4Cl)cc32)c(C)c1C(=O)N1CCC[C@@H]1CN1CCCC1,CHEMBL1908390,=,=,Kd,nM,1300.0,Kd,nM,1300.0,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(S(=O)(=O)Cc4c(Cl)cccc4Cl)cc32)c(C)c1C(=O)N1CCC[C@@H]1CN1CCCC1,2011.0
Binding constant for MERTK kinase domain,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,CHEMBL1908390,=,=,Kd,nM,26.0,Kd,nM,26.0,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,2011.0
Binding constant for MERTK kinase domain,Cn1cnc2c(F)c(Nc3ccc(Br)cc3Cl)c(C(=O)NOCCO)cc21,CHEMBL1908390,>,>,Kd,nM,10000.0,Kd,nM,10000.0,Cn1cnc2c(F)c(Nc3ccc(Br)cc3Cl)c(C(=O)NOCCO)cc21,2011.0
Binding constant for MERTK kinase domain,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,CHEMBL1908390,=,=,Kd,nM,3.6,Kd,nM,3.6,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,2011.0
Binding constant for MERTK kinase domain,N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,CHEMBL1908390,>,>,Kd,nM,10000.0,Kd,nM,10000.0,N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,2011.0
Binding constant for MERTK kinase domain,Oc1cccc(-c2nc(N3CCOCC3)c3oc4ncccc4c3n2)c1,CHEMBL1908390,>,>,Kd,nM,10000.0,Kd,nM,10000.0,Oc1cccc(-c2nc(N3CCOCC3)c3oc4ncccc4c3n2)c1,2011.0
Binding constant for MERTK kinase domain,CC[C@@H]1C(=O)N(C)c2cnc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3OC)nc2N1C1CCCC1,CHEMBL1908390,=,=,Kd,nM,3100.0,Kd,nM,3100.0,CC[C@@H]1C(=O)N(C)c2cnc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3OC)nc2N1C1CCCC1,2011.0
Binding constant for MERTK kinase domain,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,CHEMBL1908390,>,>,Kd,nM,10000.0,Kd,nM,10000.0,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,2011.0
Binding constant for MERTK kinase domain,CN(C)CC(=O)N1CCC(c2ccc(NC(=O)c3nc(C#N)c[nH]3)c(C3=CCCCC3)c2)CC1.Cl,CHEMBL1908390,=,=,Kd,nM,86.0,Kd,nM,86.0,CN(C)CC(=O)N1CCC(c2ccc(NC(=O)c3nc(C#N)c[nH]3)c(C3=CCCCC3)c2)CC1.Cl,2011.0
Binding constant for MERTK kinase domain,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1,CHEMBL1908390,=,=,Kd,nM,19.0,Kd,nM,19.0,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1,2011.0
Binding constant for MERTK kinase domain,COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(N(C)C(=O)CN2CCN(C)CC2)cc1)c1ccccc1,CHEMBL1908390,=,=,Kd,nM,8.5,Kd,nM,8.5,COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(N(C)C(=O)CN2CCN(C)CC2)cc1)c1ccccc1,2011.0
Binding constant for MERTK kinase domain,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,CHEMBL1908390,=,=,Kd,nM,980.0,Kd,nM,980.0,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,2011.0
Binding constant for MERTK kinase domain,CO[C@@H]1[C@H](N(C)C(=O)c2ccccc2)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,CHEMBL1908390,=,=,Kd,nM,2900.0,Kd,nM,2900.0,CO[C@@H]1[C@H](N(C)C(=O)c2ccccc2)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,2011.0
Binding constant for MERTK kinase domain,Nc1nc(N)c2nc(-c3cccc(O)c3)c(-c3cccc(O)c3)nc2n1,CHEMBL1908390,>,>,Kd,nM,10000.0,Kd,nM,10000.0,Nc1nc(N)c2nc(-c3cccc(O)c3)c(-c3cccc(O)c3)nc2n1,2011.0
Binding constant for MERTK kinase domain,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,CHEMBL1908390,>,>,Kd,nM,10000.0,Kd,nM,10000.0,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,2011.0
Binding constant for MERTK kinase domain,COc1cc(Oc2ccnc3cc(OC)c(OC)cc23)ccc1NC(=O)NC(C)c1nccs1,CHEMBL1908390,=,=,Kd,nM,460.0,Kd,nM,460.0,COc1cc(Oc2ccnc3cc(OC)c(OC)cc23)ccc1NC(=O)NC(C)c1nccs1,2011.0
Binding constant for MERTK kinase domain,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(Cl)cc23)c1F,CHEMBL1908390,>,>,Kd,nM,10000.0,Kd,nM,10000.0,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(Cl)cc23)c1F,2011.0
Binding constant for MERTK kinase domain,Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1,CHEMBL1908390,=,=,Kd,nM,820.0,Kd,nM,820.0,Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1,2011.0
Binding constant for MERTK kinase domain,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)cc1,CHEMBL1908390,=,=,Kd,nM,3700.0,Kd,nM,3700.0,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)cc1,2011.0
Binding constant for MERTK kinase domain,COc1cc2c(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)ccnc2cc1OCCCN1CCOCC1,CHEMBL1908390,=,=,Kd,nM,0.27,Kd,nM,0.27,COc1cc2c(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)ccnc2cc1OCCCN1CCOCC1,2011.0
Binding constant for MERTK kinase domain,O=C(c1ccc(/C=C/c2n[nH]c3ccccc23)cc1)N1CCNCC1,CHEMBL1908390,=,=,Kd,nM,750.0,Kd,nM,750.0,O=C(c1ccc(/C=C/c2n[nH]c3ccccc23)cc1)N1CCNCC1,2011.0
Binding constant for MERTK kinase domain,CC(C)n1nc(-c2cc3cc(O)ccc3[nH]2)c2c(N)ncnc21,CHEMBL1908390,=,=,Kd,nM,4700.0,Kd,nM,4700.0,CC(C)n1nc(-c2cc3cc(O)ccc3[nH]2)c2c(N)ncnc21,2011.0
Binding constant for MERTK kinase domain,COc1cc2/c(=N/c3ccc(Br)cc3F)nc[nH]c2cc1OCC1CCN(C)CC1,CHEMBL1908390,=,=,Kd,nM,1400.0,Kd,nM,1400.0,COc1cc2/c(=N/c3ccc(Br)cc3F)nc[nH]c2cc1OCC1CCN(C)CC1,2011.0
Binding constant for MERTK kinase domain,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4ccccc4)c3)cc12,CHEMBL1908390,>,>,Kd,nM,10000.0,Kd,nM,10000.0,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4ccccc4)c3)cc12,2011.0
Binding constant for MERTK kinase domain,CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@H](O)C1,CHEMBL1908390,=,=,Kd,nM,6800.0,Kd,nM,6800.0,CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@H](O)C1,2011.0
Binding constant for MERTK kinase domain,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,CHEMBL1908390,>,>,Kd,nM,10000.0,Kd,nM,10000.0,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,2011.0
Binding constant for MERTK kinase domain,Clc1ccc(Nc2nnc(Cc3ccncc3)c3ccccc23)cc1,CHEMBL1908390,>,>,Kd,nM,10000.0,Kd,nM,10000.0,Clc1ccc(Nc2nnc(Cc3ccncc3)c3ccccc23)cc1,2011.0
Binding constant for MERTK kinase domain,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Sc3ccc(NC(=O)C4CC4)cc3)n2)n[nH]1,CHEMBL1908390,=,=,Kd,nM,1700.0,Kd,nM,1700.0,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Sc3ccc(NC(=O)C4CC4)cc3)n2)n[nH]1,2011.0
Binding constant for MERTK kinase domain,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nc(-c2cccnc2)cs1,CHEMBL1908390,>,>,Kd,nM,10000.0,Kd,nM,10000.0,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nc(-c2cccnc2)cs1,2011.0
Binding constant for MERTK kinase domain,Cc1ccc2nc(NCCN)c3ncc(C)n3c2c1,CHEMBL1908390,>,>,Kd,nM,10000.0,Kd,nM,10000.0,Cc1ccc2nc(NCCN)c3ncc(C)n3c2c1,2011.0
Binding constant for MERTK kinase domain,OCCn1cc(-c2ccc3c(c2)CC/C3=N\O)c(-c2ccncc2)n1,CHEMBL1908390,>,>,Kd,nM,10000.0,Kd,nM,10000.0,OCCn1cc(-c2ccc3c(c2)CC/C3=N\O)c(-c2ccncc2)n1,2011.0
Binding constant for MERTK kinase domain,Cn1cc(C2=C(c3cn(C4CCN(Cc5ccccn5)CC4)c4ccccc34)C(=O)NC2=O)c2ccccc21,CHEMBL1908390,>,>,Kd,nM,10000.0,Kd,nM,10000.0,Cn1cc(C2=C(c3cn(C4CCN(Cc5ccccn5)CC4)c4ccccc34)C(=O)NC2=O)c2ccccc21,2011.0
Binding constant for MERTK kinase domain,COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)NC(=O)C(C)(C)O4)n2)cc(OC)c1OC,CHEMBL1908390,=,=,Kd,nM,170.0,Kd,nM,170.0,COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)NC(=O)C(C)(C)O4)n2)cc(OC)c1OC,2011.0
Binding constant for MERTK kinase domain,O=c1ncn2nc(Sc3ccc(F)cc3F)ccc2c1-c1c(Cl)cccc1Cl,CHEMBL1908390,>,>,Kd,nM,10000.0,Kd,nM,10000.0,O=c1ncn2nc(Sc3ccc(F)cc3F)ccc2c1-c1c(Cl)cccc1Cl,2011.0
Binding constant for MERTK kinase domain,Cc1ccc(F)c(NC(=O)Nc2ccc(-c3cccc4[nH]nc(N)c34)cc2)c1,CHEMBL1908390,=,=,Kd,nM,870.0,Kd,nM,870.0,Cc1ccc(F)c(NC(=O)Nc2ccc(-c3cccc4[nH]nc(N)c34)cc2)c1,2011.0
Binding constant for MERTK kinase domain,CC(C)(C)c1cnc(CSc2cnc(NC(=O)C3CCNCC3)s2)o1,CHEMBL1908390,>,>,Kd,nM,10000.0,Kd,nM,10000.0,CC(C)(C)c1cnc(CSc2cnc(NC(=O)C3CCNCC3)s2)o1,2011.0
Binding constant for MERTK kinase domain,CS(=O)(=O)N1CCN(Cc2cc3nc(-c4cccc5[nH]ncc45)nc(N4CCOCC4)c3s2)CC1,CHEMBL1908390,>,>,Kd,nM,10000.0,Kd,nM,10000.0,CS(=O)(=O)N1CCN(Cc2cc3nc(-c4cccc5[nH]ncc45)nc(N4CCOCC4)c3s2)CC1,2011.0
Binding constant for MERTK kinase domain,CN(C)C[C@@H]1CCn2cc(c3ccccc32)C2=C(C(=O)NC2=O)c2cn(c3ccccc23)CCO1,CHEMBL1908390,>,>,Kd,nM,10000.0,Kd,nM,10000.0,CN(C)C[C@@H]1CCn2cc(c3ccccc32)C2=C(C(=O)NC2=O)c2cn(c3ccccc23)CCO1,2011.0
Binding constant for MERTK kinase domain,COc1ccc(F)c(F)c1C(=O)c1cnc(NC2CCN(S(C)(=O)=O)CC2)nc1N,CHEMBL1908390,>,>,Kd,nM,10000.0,Kd,nM,10000.0,COc1ccc(F)c(F)c1C(=O)c1cnc(NC2CCN(S(C)(=O)=O)CC2)nc1N,2011.0
Binding constant for MERTK kinase domain,CC(C)(C)c1cc(NC(=O)Nc2ccc(-c3cn4c(n3)sc3cc(OCCN5CCOCC5)ccc34)cc2)no1,CHEMBL1908390,>,>,Kd,nM,10000.0,Kd,nM,10000.0,CC(C)(C)c1cc(NC(=O)Nc2ccc(-c3cn4c(n3)sc3cc(OCCN5CCOCC5)ccc34)cc2)no1,2011.0
Binding constant for MERTK kinase domain,Cc1cc2c(F)c(Oc3ncnn4cc(OC[C@@H](C)O)c(C)c34)ccc2[nH]1,CHEMBL1908390,>,>,Kd,nM,10000.0,Kd,nM,10000.0,Cc1cc2c(F)c(Oc3ncnn4cc(OC[C@@H](C)O)c(C)c34)ccc2[nH]1,2011.0
Binding constant for MERTK kinase domain,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,CHEMBL1908390,>,>,Kd,nM,10000.0,Kd,nM,10000.0,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,2011.0
Binding constant for MERTK kinase domain,COc1c(Cl)cc2c([nH]c3cnccc32)c1NC(=O)c1cccnc1C,CHEMBL1908390,>,>,Kd,nM,10000.0,Kd,nM,10000.0,COc1c(Cl)cc2c([nH]c3cnccc32)c1NC(=O)c1cccnc1C,2011.0
Binding constant for MERTK kinase domain,CNC(=O)c1ccccc1Sc1ccc2c(/C=C/c3ccccn3)n[nH]c2c1,CHEMBL1908390,=,=,Kd,nM,3200.0,Kd,nM,3200.0,CNC(=O)c1ccccc1Sc1ccc2c(/C=C/c3ccccn3)n[nH]c2c1,2011.0
Binding constant for MERTK kinase domain,C[C@]12O[C@H](C[C@]1(O)CO)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)CNC4=O,CHEMBL1908390,=,=,Kd,nM,32.0,Kd,nM,32.0,C[C@]12O[C@H](C[C@]1(O)CO)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)CNC4=O,2011.0
Binding constant for MERTK kinase domain,CNC(=O)c1c(F)cccc1Nc1nc(Nc2cc3c(cc2OC)CCN3C(=O)CN(C)C)nc2[nH]ccc12,CHEMBL1908390,=,=,Kd,nM,2700.0,Kd,nM,2700.0,CNC(=O)c1c(F)cccc1Nc1nc(Nc2cc3c(cc2OC)CCN3C(=O)CN(C)C)nc2[nH]ccc12,2011.0
Binding constant for MERTK kinase domain,C[S+]([O-])c1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1,CHEMBL1908390,>,>,Kd,nM,10000.0,Kd,nM,10000.0,C[S+]([O-])c1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1,2011.0
