assay_description,canonical_smiles,document_chembl_id,relation,standard_relation,standard_type,standard_units,standard_value,type,units,value,SMILES,year
Inhibition of biotinylated KRas-GDP (unknown origin) at 200 uM incubated for 2.5 hrs followed by SOS addition measured after 4 hrs by HTRF method,CCN1C(=O)C=C(c2cccc(C(N)=O)c2)C1=O,CHEMBL3414570,,,Inhibition,%,,INH,,,CCN1C(=O)C=C(c2cccc(C(N)=O)c2)C1=O,2015
Inhibition of biotinylated KRas-GDP (unknown origin) at 200 uM incubated for 2.5 hrs followed by SOS addition measured after 4 hrs by HTRF method,CCN1C(=O)C=C(c2cc(C#N)cc(C(=O)O)c2)C1=O,CHEMBL3414570,,,Inhibition,%,,INH,,,CCN1C(=O)C=C(c2cc(C#N)cc(C(=O)O)c2)C1=O,2015
Inhibition of biotinylated KRas-GDP (unknown origin) at 200 uM incubated for 2.5 hrs followed by SOS addition measured after 4 hrs by HTRF method,CCN1C(=O)C=C(c2cc(Cl)cc(C(N)=O)c2)C1=O,CHEMBL3414570,,,Inhibition,%,,INH,,,CCN1C(=O)C=C(c2cc(Cl)cc(C(N)=O)c2)C1=O,2015
Time dependent inhibition of wild-type KRas (unknown origin) assessed as SOS-mediated MANT-dGDP displacement at 200 uM by microplate reader analysis,CCN1C(=O)C=C(c2cccc(C(N)=O)c2)C1=O,CHEMBL3414570,,,Inhibition,%,,INH,,,CCN1C(=O)C=C(c2cccc(C(N)=O)c2)C1=O,2015
Time dependent inhibition of KRas G12V mutant (unknown origin) assessed as SOS-mediated MANT-dGDP displacement at 200 uM by microplate reader analysis,CCN1C(=O)C=C(c2cccc(C(N)=O)c2)C1=O,CHEMBL3414570,,,Inhibition,%,,INH,,,CCN1C(=O)C=C(c2cccc(C(N)=O)c2)C1=O,2015
Time dependent inhibition of KRas G12C mutant (unknown origin) assessed as SOS-mediated MANT-dGDP displacement at 200 uM by microplate reader analysis,CCN1C(=O)C=C(c2cccc(C(N)=O)c2)C1=O,CHEMBL3414570,,,Inhibition,%,,INH,,,CCN1C(=O)C=C(c2cccc(C(N)=O)c2)C1=O,2015
Binding affinity to KRas (unknown origin),CC[C@H](C)[C@H](N)C(=O)Nc1ccc2nc(Cc3c[nH]c4ccccc34)[nH]c2c1,CHEMBL3425399,=,=,Kd,nM,190000.0,Kd,uM,190.0,CC[C@H](C)[C@H](N)C(=O)Nc1ccc2nc(Cc3c[nH]c4ccccc34)[nH]c2c1,2015
Binding affinity to KRas (unknown origin),O=C(Nc1ccc2nc(Cc3c[nH]c4ccccc34)[nH]c2c1)[C@@H]1CCCN1,CHEMBL3425399,=,=,Kd,nM,340000.0,Kd,uM,340.0,O=C(Nc1ccc2nc(Cc3c[nH]c4ccccc34)[nH]c2c1)[C@@H]1CCCN1,2015
Binding affinity to KRas (unknown origin),Cc1[nH]c2ccccc2c1Cc1nc2ccccc2[nH]1,CHEMBL3425399,=,=,Kd,nM,2000000.0,Kd,mM,2.0,Cc1[nH]c2ccccc2c1Cc1nc2ccccc2[nH]1,2015
Inhibition of KRas (unknown origin) by nucleotide release assay,Cc1[nH]c2cc(Cl)cc(Cl)c2c1CCN,CHEMBL3425399,=,=,IC50,nM,155000.0,IC50,uM,155.0,Cc1[nH]c2cc(Cl)cc(Cl)c2c1CCN,2015
Inhibition of KRAS G13D mutant in human HCT116 cells assessed as inhibition of ERK phosphorylation by ELISA,CCn1c(=O)c(-c2cc(NC(=O)NCCC(C)(C)C)c(F)cc2C)cc2cnc(NC)cc21,CHEMBL3576847,=,=,IC50,nM,120.0,IC50,uM,0.12,CCn1c(=O)c(-c2cc(NC(=O)NCCC(C)(C)C)c(F)cc2C)cc2cnc(NC)cc21,2015
Inhibition of KRAS G13D mutant in human HCT116 cells assessed as inhibition of ERK phosphorylation by ELISA,CCn1c(=O)c(-c2ccc(F)c(NC(=O)Nc3cc(C(C)(C)C)no3)c2)cc2cnc(NC)cc21,CHEMBL3576847,=,=,IC50,nM,91.0,IC50,uM,0.091,CCn1c(=O)c(-c2ccc(F)c(NC(=O)Nc3cc(C(C)(C)C)no3)c2)cc2cnc(NC)cc21,2015
Inhibition of KRAS G13D mutant in human HCT116 cells assessed as inhibition of ERK phosphorylation by ELISA,CNc1cc2c(cn1)cc(-c1ccc(F)c(NC(=O)Nc3cc(C(C)(C)C)no3)c1)c(=O)n2[C@H]1CCOC1,CHEMBL3576847,=,=,IC50,nM,57.0,IC50,uM,0.057,CNc1cc2c(cn1)cc(-c1ccc(F)c(NC(=O)Nc3cc(C(C)(C)C)no3)c1)c(=O)n2[C@H]1CCOC1,2015
Inhibition of KRAS G13D mutant in human HCT116 cells assessed as inhibition of ERK phosphorylation by ELISA,CC(C)(C)c1nc(-c2cccc(NS(=O)(=O)c3c(F)cccc3F)c2F)c(-c2ccnc(N)n2)s1,CHEMBL3576847,=,=,IC50,nM,5880.0,IC50,uM,5.88,CC(C)(C)c1nc(-c2cccc(NS(=O)(=O)c3c(F)cccc3F)c2F)c(-c2ccnc(N)n2)s1,2015
Inhibition of KRAS G13D mutant in human HCT116 cells assessed as inhibition of ERK phosphorylation by ELISA,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(Cl)cc4)cc23)c1F,CHEMBL3576847,=,=,IC50,nM,16600.0,IC50,uM,16.6,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(Cl)cc4)cc23)c1F,2015
Inhibition of KRAS G13D mutant in human HCT116 cells assessed as inhibition of ERK phosphorylation by ELISA,CNc1ncc2cc(-c3cc(NC(=O)NCCC(C)(C)C)c(F)cc3C)c(C)nc2n1,CHEMBL3576847,=,=,IC50,nM,150.0,IC50,uM,0.15,CNc1ncc2cc(-c3cc(NC(=O)NCCC(C)(C)C)c(F)cc3C)c(C)nc2n1,2015
Inhibition of KRAS G13D mutant in human HCT116 cells assessed as inhibition of ERK phosphorylation by ELISA,CNc1ncc2cc(-c3cc(NC(=O)NCCC(C)(C)C)c(F)cc3C)cnc2n1,CHEMBL3576847,=,=,IC50,nM,16.0,IC50,uM,0.016,CNc1ncc2cc(-c3cc(NC(=O)NCCC(C)(C)C)c(F)cc3C)cnc2n1,2015
Inhibition of KRAS G13D mutant in human HCT116 cells assessed as inhibition of ERK phosphorylation by ELISA,CNc1cc2nc(C)c(-c3cc(NC(=O)NCCC(C)(C)C)c(F)cc3C)cc2cn1,CHEMBL3576847,=,=,IC50,nM,120.0,IC50,uM,0.12,CNc1cc2nc(C)c(-c3cc(NC(=O)NCCC(C)(C)C)c(F)cc3C)cc2cn1,2015
Inhibition of KRAS G13D mutant in human HCT116 cells assessed as inhibition of ERK phosphorylation by ELISA,CNc1cc2nc(C)c(-c3ccc(F)c(NC(=O)NCCC(C)(C)C)c3)cc2cn1,CHEMBL3576847,=,=,IC50,nM,46.0,IC50,uM,0.046,CNc1cc2nc(C)c(-c3ccc(F)c(NC(=O)NCCC(C)(C)C)c3)cc2cn1,2015
Inhibition of KRAS G13D mutant in human HCT116 cells assessed as inhibition of ERK phosphorylation by ELISA,CNc1ncc2cc(-c3ccc(F)c(NC(=O)NCCC(C)(C)C)c3)c(C)nc2n1,CHEMBL3576847,=,=,IC50,nM,48.0,IC50,uM,0.048,CNc1ncc2cc(-c3ccc(F)c(NC(=O)NCCC(C)(C)C)c3)c(C)nc2n1,2015
Inhibition of KRAS G13D mutant in human HCT116 cells assessed as inhibition of ERK phosphorylation by ELISA,CNc1cc2nc(C)c(-c3cc(NC(=O)NCCC(C)(C)C)ccc3C)cc2cn1,CHEMBL3576847,=,=,IC50,nM,270.0,IC50,uM,0.27,CNc1cc2nc(C)c(-c3cc(NC(=O)NCCC(C)(C)C)ccc3C)cc2cn1,2015
Inhibition of KRAS G13D mutant in human HCT116 cells assessed as inhibition of ERK phosphorylation by ELISA,CNc1cc2nc(C)c(-c3cc(NC(=O)NC[C@@H](O)C(C)(C)C)c(F)cc3C)cc2cn1,CHEMBL3576847,=,=,IC50,nM,160.0,IC50,uM,0.16,CNc1cc2nc(C)c(-c3cc(NC(=O)NC[C@@H](O)C(C)(C)C)c(F)cc3C)cc2cn1,2015
Binding affinity to K-Ras (unknown origin),C[C@@H]1NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)[C@H]2CCCCN2C(=O)[C@@H]([C@H](C)O)NC(=O)[C@H](Cc2ccc(F)cc2)NC(=O)[C@@H](Cc2ccc(F)cc2)NC(=O)c2cc3cc(c2)C(=O)NC[C@H](NC(=O)[C@@H](C)NC1=O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccc2ccccc2c1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)O)CNC3=O,CHEMBL3588828,,,Activity,,,Activity,,,C[C@@H]1NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)[C@H]2CCCCN2C(=O)[C@@H]([C@H](C)O)NC(=O)[C@H](Cc2ccc(F)cc2)NC(=O)[C@@H](Cc2ccc(F)cc2)NC(=O)c2cc3cc(c2)C(=O)NC[C@H](NC(=O)[C@@H](C)NC1=O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccc2ccccc2c1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)O)CNC3=O,2015
Binding affinity to KRAS (unknown origin),OC1CCN(C(=S)c2c[nH]c3ccccc23)CC1,CHEMBL3745594,=,=,Kd,nM,420000.0,Kd,uM,420.0,OC1CCN(C(=S)c2c[nH]c3ccccc23)CC1,2015
Binding affinity to KRAS (unknown origin),O=C(Nc1ccc2nc(Cc3c[nH]c4ccccc34)[nH]c2c1)[C@@H]1CCCN1,CHEMBL3745594,=,=,Kd,nM,190000.0,Kd,uM,190.0,O=C(Nc1ccc2nc(Cc3c[nH]c4ccccc34)[nH]c2c1)[C@@H]1CCCN1,2015
Binding affinity to GMP-stabilized FLAG-tagged KRAS G12C mutant (unknown origin) assessed as ratio of Kinact to Ki using desthiobiotin-GTP probe by alphascreen assay,Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)CP(=O)(O)OC3CCN(C(=O)CCl)C3)[C@@H](O)[C@H]2O)c(=O)[nH]1,CHEMBL3870358,=,=,Ratio,/min/microM,2.4,Ratio,/min/microM,2.4,Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)CP(=O)(O)OC3CCN(C(=O)CCl)C3)[C@@H](O)[C@H]2O)c(=O)[nH]1,2017
Binding affinity to GMP-stabilized FLAG-tagged KRAS G12C mutant (unknown origin) assessed as inactivation constant using desthiobiotin-GTP probe by alphascreen assay,Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)CP(=O)(O)O[C@@H]3CC[C@@H](NC(=O)CCl)C3)[C@@H](O)[C@H]2O)c(=O)[nH]1,CHEMBL3870358,=,=,Kinact,/min,2.3,Kinact,/min,2.3,Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)CP(=O)(O)O[C@@H]3CC[C@@H](NC(=O)CCl)C3)[C@@H](O)[C@H]2O)c(=O)[nH]1,2017
Binding affinity to GMP-stabilized FLAG-tagged KRAS G12C mutant (unknown origin) using desthiobiotin-GTP probe by alphascreen assay,Nc1nc2c(ncn2[C@@H]2O[C@H](COC(=O)CS(=O)(=O)NCCNC(=O)CCl)[C@@H](O)[C@H]2O)c(=O)[nH]1,CHEMBL3870358,>,>,Ki,nM,10000.0,Ki,uM,10.0,Nc1nc2c(ncn2[C@@H]2O[C@H](COC(=O)CS(=O)(=O)NCCNC(=O)CCl)[C@@H](O)[C@H]2O)c(=O)[nH]1,2017
Binding affinity to GMP-stabilized FLAG-tagged KRAS G12C mutant (unknown origin) using desthiobiotin-GTP probe by alphascreen assay,Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)C(F)(F)P(=O)(O)OCCNC(=O)CCl)[C@@H](O)[C@H]2O)c(=O)[nH]1,CHEMBL3870358,=,=,Ki,nM,380.0,Ki,uM,0.38,Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)C(F)(F)P(=O)(O)OCCNC(=O)CCl)[C@@H](O)[C@H]2O)c(=O)[nH]1,2017
Binding affinity to recombinant GDP-loaded KRAS G12C mutant (unknown origin) assessed as half life at 115 uM by CPM-probe based fluorescence assay,CC(C)(CNC(=O)CCl)COP(=O)(O)CP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@H](O)[C@@H]1O,CHEMBL3870358,=,=,T1/2,hr,20.0,t1/2,hr,20.0,CC(C)(CNC(=O)CCl)COP(=O)(O)CP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@H](O)[C@@H]1O,2017
Binding affinity to GMP-stabilized FLAG-tagged KRAS G12C mutant (unknown origin) assessed as ratio of Kinact to Ki using desthiobiotin-GTP probe by alphascreen assay,Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)C(F)(F)P(=O)(O)OCCCNC(=O)CCl)[C@@H](O)[C@H]2O)c(=O)[nH]1,CHEMBL3870358,=,=,Ratio,/min/microM,0.8,Ratio,/min/microM,0.8,Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)C(F)(F)P(=O)(O)OCCCNC(=O)CCl)[C@@H](O)[C@H]2O)c(=O)[nH]1,2017
Binding affinity to GMP-stabilized FLAG-tagged KRAS G12C mutant (unknown origin) assessed as inactivation constant using desthiobiotin-GTP probe by alphascreen assay,Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)CP(=O)(O)O[C@@H]3CC[C@H](NC(=O)CCl)C3)[C@@H](O)[C@H]2O)c(=O)[nH]1,CHEMBL3870358,=,=,Kinact,/min,1.0,Kinact,/min,1.0,Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)CP(=O)(O)O[C@@H]3CC[C@H](NC(=O)CCl)C3)[C@@H](O)[C@H]2O)c(=O)[nH]1,2017
Binding affinity to GMP-stabilized FLAG-tagged KRAS G12C mutant (unknown origin) using desthiobiotin-GTP probe by alphascreen assay,Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)CS(=O)(=O)NCCNC(=O)CCl)[C@@H](O)[C@H]2O)c(=O)[nH]1,CHEMBL3870358,=,=,Ki,nM,1600.0,Ki,uM,1.6,Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)CS(=O)(=O)NCCNC(=O)CCl)[C@@H](O)[C@H]2O)c(=O)[nH]1,2017
Binding affinity to GMP-stabilized FLAG-tagged KRAS G12C mutant (unknown origin) using desthiobiotin-GTP probe by alphascreen assay,Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)CP(=O)(O)OCCNC(=O)CCl)[C@@H](O)[C@H]2O)c(=O)[nH]1,CHEMBL3870358,=,=,Ki,nM,2700.0,Ki,uM,2.7,Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)CP(=O)(O)OCCNC(=O)CCl)[C@@H](O)[C@H]2O)c(=O)[nH]1,2017
Binding affinity to recombinant GDP-loaded KRAS G12C mutant (unknown origin) assessed as half life at 115 uM by CPM-probe based fluorescence assay,Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)CP(=O)(O)OCCCNC(=O)CCl)[C@@H](O)[C@H]2O)c(=O)[nH]1,CHEMBL3870358,=,=,T1/2,hr,2.5,t1/2,hr,2.5,Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)CP(=O)(O)OCCCNC(=O)CCl)[C@@H](O)[C@H]2O)c(=O)[nH]1,2017
Binding affinity to GMP-stabilized FLAG-tagged KRAS G12C mutant (unknown origin) assessed as ratio of Kinact to Ki using desthiobiotin-GTP probe by alphascreen assay,Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)CP(=O)(O)OCCCNC(=O)CCl)[C@@H](O)[C@H]2O)c(=O)[nH]1,CHEMBL3870358,=,=,Ratio,/min/microM,0.2,Ratio,/min/microM,0.2,Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)CP(=O)(O)OCCCNC(=O)CCl)[C@@H](O)[C@H]2O)c(=O)[nH]1,2017
Binding affinity to GMP-stabilized FLAG-tagged KRAS G12C mutant (unknown origin) assessed as inactivation constant using desthiobiotin-GTP probe by alphascreen assay,Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)CP(=O)(O)OC3CCN(C(=O)CCl)C3)[C@@H](O)[C@H]2O)c(=O)[nH]1,CHEMBL3870358,=,=,Kinact,/min,2.2,Kinact,/min,2.2,Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)CP(=O)(O)OC3CCN(C(=O)CCl)C3)[C@@H](O)[C@H]2O)c(=O)[nH]1,2017
Binding affinity to GMP-stabilized FLAG-tagged KRAS G12C mutant (unknown origin) using desthiobiotin-GTP probe by alphascreen assay,Nc1nc2c(ncn2[C@@H]2O[C@H](COC(=O)CP(=O)(O)OCCNC(=O)CCl)[C@@H](O)[C@H]2O)c(=O)[nH]1,CHEMBL3870358,=,=,Ki,nM,2200.0,Ki,uM,2.2,Nc1nc2c(ncn2[C@@H]2O[C@H](COC(=O)CP(=O)(O)OCCNC(=O)CCl)[C@@H](O)[C@H]2O)c(=O)[nH]1,2017
Binding affinity to GMP-stabilized FLAG-tagged KRAS G12C mutant (unknown origin) using desthiobiotin-GTP probe by alphascreen assay,Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OCCNC(=O)CCl)[C@@H](O)[C@H]2O)c(=O)[nH]1,CHEMBL3870358,=,=,Ki,nM,9.0,Ki,uM,0.009,Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OCCNC(=O)CCl)[C@@H](O)[C@H]2O)c(=O)[nH]1,2017
Binding affinity to recombinant GDP-loaded KRAS G12C mutant (unknown origin) assessed as half life at 115 uM by CPM-probe based fluorescence assay,Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)C(F)(F)P(=O)(O)OCCNC(=O)CCl)[C@@H](O)[C@H]2O)c(=O)[nH]1,CHEMBL3870358,=,=,T1/2,hr,4.2,t1/2,hr,4.2,Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)C(F)(F)P(=O)(O)OCCNC(=O)CCl)[C@@H](O)[C@H]2O)c(=O)[nH]1,2017
Binding affinity to GMP-stabilized FLAG-tagged KRAS G12C mutant (unknown origin) assessed as ratio of Kinact to Ki using desthiobiotin-GTP probe by alphascreen assay,Nc1nc2c(ncn2[C@@H]2O[C@H](COS(=O)(=O)NC(=O)OCCNC(=O)CCl)[C@@H](O)[C@H]2O)c(=O)[nH]1,CHEMBL3870358,=,=,Ratio,/min/microM,0.05,Ratio,/min/microM,0.05,Nc1nc2c(ncn2[C@@H]2O[C@H](COS(=O)(=O)NC(=O)OCCNC(=O)CCl)[C@@H](O)[C@H]2O)c(=O)[nH]1,2017
Binding affinity to GMP-stabilized FLAG-tagged KRAS G12C mutant (unknown origin) assessed as ratio of Kinact to Ki using desthiobiotin-GTP probe by alphascreen assay,Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)C(F)(F)P(=O)(O)OCCNC(=O)CCl)[C@@H](O)[C@H]2O)c(=O)[nH]1,CHEMBL3870358,=,=,Ratio,/min/microM,0.9,Ratio,/min/microM,0.9,Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)C(F)(F)P(=O)(O)OCCNC(=O)CCl)[C@@H](O)[C@H]2O)c(=O)[nH]1,2017
Binding affinity to GMP-stabilized FLAG-tagged KRAS G12C mutant (unknown origin) assessed as inactivation constant using desthiobiotin-GTP probe by alphascreen assay,Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)C(F)(F)P(=O)(O)OCCCNC(=O)CCl)[C@@H](O)[C@H]2O)c(=O)[nH]1,CHEMBL3870358,=,=,Kinact,/min,0.3,Kinact,/min,0.3,Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)C(F)(F)P(=O)(O)OCCCNC(=O)CCl)[C@@H](O)[C@H]2O)c(=O)[nH]1,2017
Binding affinity to GMP-stabilized FLAG-tagged KRAS G12C mutant (unknown origin) using desthiobiotin-GTP probe by alphascreen assay,COC(=O)/C=C/CCCOP(=O)(O)CP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@H](O)[C@@H]1O,CHEMBL3870358,>,>,Ki,nM,20000.0,Ki,uM,20.0,COC(=O)/C=C/CCCOP(=O)(O)CP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@H](O)[C@@H]1O,2017
Binding affinity to recombinant GDP-loaded KRAS G12C mutant (unknown origin) assessed as half life at 115 uM by CPM-probe based fluorescence assay,Nc1nc2c(ncn2[C@@H]2O[C@H](COC(=O)CS(=O)(=O)NCCNC(=O)CCl)[C@@H](O)[C@H]2O)c(=O)[nH]1,CHEMBL3870358,=,=,T1/2,hr,24.0,t1/2,hr,24.0,Nc1nc2c(ncn2[C@@H]2O[C@H](COC(=O)CS(=O)(=O)NCCNC(=O)CCl)[C@@H](O)[C@H]2O)c(=O)[nH]1,2017
Binding affinity to recombinant GDP-loaded KRAS G12C mutant (unknown origin) assessed as half life at 115 uM by CPM-probe based fluorescence assay,C=CC(=O)NCCOP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@H](O)[C@@H]1O,CHEMBL3870358,=,=,T1/2,hr,0.6,t1/2,hr,0.6,C=CC(=O)NCCOP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@H](O)[C@@H]1O,2017
Binding affinity to GMP-stabilized FLAG-tagged KRAS G12C mutant (unknown origin) assessed as ratio of Kinact to Ki using desthiobiotin-GTP probe by alphascreen assay,Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)CS(=O)(=O)NCCNC(=O)CCl)[C@@H](O)[C@H]2O)c(=O)[nH]1,CHEMBL3870358,=,=,Ratio,/min/microM,0.2,Ratio,/min/microM,0.2,Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)CS(=O)(=O)NCCNC(=O)CCl)[C@@H](O)[C@H]2O)c(=O)[nH]1,2017
Binding affinity to GMP-stabilized FLAG-tagged KRAS G12C mutant (unknown origin) assessed as ratio of Kinact to Ki using desthiobiotin-GTP probe by alphascreen assay,Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)CP(=O)(O)OCCNC(=O)CCl)[C@@H](O)[C@H]2O)c(=O)[nH]1,CHEMBL3870358,=,=,Ratio,/min/microM,0.02,Ratio,/min/microM,0.02,Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)CP(=O)(O)OCCNC(=O)CCl)[C@@H](O)[C@H]2O)c(=O)[nH]1,2017
Binding affinity to GMP-stabilized FLAG-tagged KRAS G12C mutant (unknown origin) assessed as inactivation constant using desthiobiotin-GTP probe by alphascreen assay,Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)CP(=O)(O)OCCCNC(=O)CCl)[C@@H](O)[C@H]2O)c(=O)[nH]1,CHEMBL3870358,=,=,Kinact,/min,0.07,Kinact,/min,0.07,Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)CP(=O)(O)OCCCNC(=O)CCl)[C@@H](O)[C@H]2O)c(=O)[nH]1,2017
Binding affinity to GMP-stabilized FLAG-tagged KRAS G12C mutant (unknown origin) using desthiobiotin-GTP probe by alphascreen assay,Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)CP(=O)(O)O[C@@H]3CC[C@H](NC(=O)CCl)C3)[C@@H](O)[C@H]2O)c(=O)[nH]1,CHEMBL3870358,=,=,Ki,nM,50000.0,Ki,uM,50.0,Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)CP(=O)(O)O[C@@H]3CC[C@H](NC(=O)CCl)C3)[C@@H](O)[C@H]2O)c(=O)[nH]1,2017
Binding affinity to recombinant GDP-loaded KRAS G12C mutant (unknown origin) assessed as half life at 115 uM by CPM-probe based fluorescence assay,Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)CS(=O)(=O)NCCNC(=O)CCl)[C@@H](O)[C@H]2O)c(=O)[nH]1,CHEMBL3870358,=,=,T1/2,hr,2.3,t1/2,hr,2.3,Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)CS(=O)(=O)NCCNC(=O)CCl)[C@@H](O)[C@H]2O)c(=O)[nH]1,2017
Binding affinity to GMP-stabilized FLAG-tagged KRAS G12C mutant (unknown origin) assessed as ratio of Kinact to Ki using desthiobiotin-GTP probe by alphascreen assay,Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)CC(=O)OCCNC(=O)CCl)[C@@H](O)[C@H]2O)c(=O)[nH]1,CHEMBL3870358,=,=,Ratio,/min/microM,0.003,Ratio,/min/microM,0.003,Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)CC(=O)OCCNC(=O)CCl)[C@@H](O)[C@H]2O)c(=O)[nH]1,2017
Binding affinity to GMP-stabilized FLAG-tagged KRAS G12C mutant (unknown origin) assessed as ratio of Kinact to Ki using desthiobiotin-GTP probe by alphascreen assay,Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OCCNC(=O)CCl)[C@@H](O)[C@H]2O)c(=O)[nH]1,CHEMBL3870358,=,=,Ratio,/min/microM,95.0,Ratio,/min/microM,95.0,Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OCCNC(=O)CCl)[C@@H](O)[C@H]2O)c(=O)[nH]1,2017
Binding affinity to GMP-stabilized FLAG-tagged KRAS G12C mutant (unknown origin) assessed as inactivation constant using desthiobiotin-GTP probe by alphascreen assay,Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)C(F)(F)P(=O)(O)OCCNC(=O)CCl)[C@@H](O)[C@H]2O)c(=O)[nH]1,CHEMBL3870358,=,=,Kinact,/min,0.365,Kinact,/min,0.365,Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)C(F)(F)P(=O)(O)OCCNC(=O)CCl)[C@@H](O)[C@H]2O)c(=O)[nH]1,2017
Binding affinity to GMP-stabilized FLAG-tagged KRAS G12C mutant (unknown origin) using desthiobiotin-GTP probe by alphascreen assay,Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)CP(=O)(O)OC3CCN(C(=O)CCl)C3)[C@@H](O)[C@H]2O)c(=O)[nH]1,CHEMBL3870358,=,=,Ki,nM,920.0,Ki,uM,0.92,Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)CP(=O)(O)OC3CCN(C(=O)CCl)C3)[C@@H](O)[C@H]2O)c(=O)[nH]1,2017
