smiles,antibiotic_activity
CC(=O)O[C@H]1C[C@@H](OC(C)=O)C(C)(C)C2CC(=O)[C@]3(C)C(CC[C@@]4(C)[C@H](c5ccoc5)OC(=O)[C@H]5O[C@]543)[C@]21C,0
CC(=O)O[C@H]1C[C@@H](OC(C)=O)C(C)(C)C2C[C@@H](O)[C@]3(C)C(CC[C@@]4(C)[C@H](c5ccoc5)OC(=O)[C@H]5O[C@]543)[C@]21C,0
CC(=O)O[C@H]1C[C@@H](OC(C)=O)C(C)(C)C2C[C@@H](OC(C)=O)[C@@]3(C)C4=CC(=O)O[C@@H](c5ccoc5)[C@]4(C)CCC3[C@]21C,0
CC(=O)O[C@H]1C[C@@H](OC(C)=O)C(C)(C)C2C[C@@H](OC(C)=O)[C@]3(C)C(CC[C@@]4(C)[C@H](c5ccoc5)C(=O)[C@H]5O[C@]543)[C@]21C,0
CC(=O)O[C@H]1C[C@@H](OC(C)=O)C(C)(C)C2C[C@@H](OC(C)=O)[C@]3(C)C(CC[C@@]4(C)[C@H](c5ccoc5)OC(=O)[C@H]5O[C@]543)[C@]21C,0
CC(=O)O[C@H]1C[C@@]2(C)[C@@H](C[C@@H](O)C3[C@@]4(C)CC[C@@H](O)[C@@H](C)[C@@H]4CC[C@@]32C)/C1=C(/CCC=C(C)C)C(=O)O,0
CC(=O)O[C@H]1C[C@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)C(CCC6C5C[C@@H](O)[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)O[C@H](C)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,0
CC(=O)O[C@]1(C(C)=O)CCC2C3C=C(C)C4=CC(=O)CCC4(C)C3CCC21C,0
CC(=O)O[C@]1(C(C)=O)CCC2C3C=C(Cl)C4=CC(=O)CC[C@]4(C)C3CC[C@@]21C,0
CC(=O)O[C@]1(C(C)=O)CCC2C3C=C(Cl)C4=CC(=O)[C@@H]5C[C@@H]5[C@]4(C)C3CC[C@@]21C,0
CC(=O)O[C@]1(C(C)=O)CCC2C3C[C@H](C)C4=CC(=O)CC[C@]4(C)C3CC[C@@]21C,0
CC(=O)O[Pb]OC(C)=O,0
CC(=O)Oc1c(C)c(C)c2c(c1C)CCC(C)(CCCC(C)CCCC(C)CCCC(C)C)O2,0
CC(=O)Oc1c(C)cccc1C(=O)O,0
CC(=O)Oc1cc(C(C)C)c(OCCN(C)C)cc1C.Cl,0
CC(=O)Oc1cc2c(s1)CCN([C@H](C(=O)C1CC1)c1ccccc1F)C2,0
CC(=O)Oc1ccc(-c2cc(=O)c3c(OC(C)=O)cc(OC(C)=O)cc3o2)cc1,0
CC(=O)Oc1ccc(/C=C/c2cc(OC(C)=O)cc(OC(C)=O)c2)cc1,0
CC(=O)Oc1ccc(C(c2ccc(OC(C)=O)cc2)c2ccccn2)cc1,0
CC(=O)Oc1ccc(Cl)c2cccnc12,1
CC(=O)Oc1ccc(O)cc1,0
CC(=O)Oc1ccc2c(C)cc(=O)oc2c1,0
CC(=O)Oc1cccc(C(=O)O)c1OC(C)=O,0
CC(=O)Oc1cccc(C)c1,0
CC(=O)Oc1cccc(O)c1,0
CC(=O)Oc1cccc2c1C(=O)c1c(OC(C)=O)cc(C(=O)O)cc1C2=O,0
CC(=O)Oc1ccccc1C(=O)Nc1ccccc1,0
CC(=O)Oc1ccccc1C(=O)Nc1ncc([N+](=O)[O-])s1,0
CC(=O)Oc1ccccc1C(=O)O,0
CC(=O)SCC(Cc1ccccc1)C(=O)NCC(=O)OCc1ccccc1,0
CC(=O)S[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@@]34CCC(=O)O4)C21,0
CC(=O)[C@@]1(O)CCC2C3C=C(Cl)C4=CC(=O)[C@@H]5CC5[C@]4(C)C3CC[C@@]21C,0
CC(=O)[C@@]1(O)CCC2C3CCC4=CC(=O)CC[C@]4(C)C3CC[C@@]21C,0
CC(=O)[C@@]1(O)CCC2C3C[C@H](C)C4=CC(=O)C=CC4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,0
CC(=O)[C@@]12O[C@]1(C)CC1C3CC=C4C[C@@H](O)CC[C@]4(C)C3CC[C@@]12C,0
CC(=O)[C@H]1CCC2C3CC=C4C[C@@H](O)CC[C@]4(C)C3CC[C@@]21C,0
CC(=O)[C@H]1CCC2C3CC=C4C[C@@H](OC(=O)CCC(=O)O)CC[C@]4(C)C3CC[C@@]21C,0
CC(=O)[C@H]1CCC2C3CCC4=CC(=O)CC[C@]4(C)C3CC[C@@]21C,0
CC(=O)[C@H]1CCC2C3C[C@H](C)C4=CC(=O)CC[C@]4(C)C3[C@@H](O)C[C@@]21C,0
CC(=O)c1c(O)c(C)c(O)c2c1OC1=CC(=O)C(C(C)=O)C(=O)C12C,0
CC(=O)c1c(O)cc(O)cc1O,0
CC(=O)c1cc2c(cc1O)OC(C)(C)C=C2,0
CC(=O)c1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,0
CC(=O)c1ccc2c(c1)N(CCCN(C)C)c1ccccc1S2.O=C(O)/C=C\C(=O)O,0
CC(=O)c1ccc2c(c1)N(CCCN1CCN(CCO)CC1)c1ccccc1S2.O=C(O)/C=C\C(=O)O,0
CC(=O)c1ccc[nH]1,0
CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,0
CC(C(=O)O)c1ccc(CC2CCCC2=O)cc1,0
CC(C(=O)O)c1ccc(N2Cc3ccccc3C2=O)cc1,0
CC(C(=O)O)c1ccc2c(c1)CC(=O)c1ccccc1S2,0
CC(C(=O)O)c1ccc2c(c1)Cc1cccnc1O2,0
CC(C(=O)O)c1ccc2c(c1)[nH]c1ccc(Cl)cc12,0
CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,0
CC(C(=O)O)c1cccc(Oc2ccccc2)c1,0
CC(C)(C#N)c1cc(Cn2cncn2)cc(C(C)(C)C#N)c1,0
CC(C)(C(=O)O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1.Cl,0
CC(C)(C(=O)c1cccnc1)c1cccnc1,0
CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1ccnc1,0
CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1cncn1,0
CC(C)(C)C(=O)OCOP(=O)(COCCn1cnc2c(N)ncnc21)OCOC(=O)C(C)(C)C,0
CC(C)(C)C(O)(CCc1ccc(Cl)cc1)Cn1cncn1,0
CC(C)(C)CC(C)(C)c1cc(Cc2cc(C(C)(C)CC(C)(C)C)cc(-n3nc4ccccc4n3)c2O)c(O)c(-n2nc3ccccc3n2)c1,0
CC(C)(C)CC(C)(C)c1ccc(O)c(Cc2ccc(Cl)cc2Cl)c1,0
CC(C)(C)CC(C)(C)c1ccc(OCCOCC[N+](C)(C)Cc2ccccc2)cc1.[Cl-],1
CC(C)(C)N.CCC[C@H](N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCCC[C@@H]21)C(=O)OCC,0
CC(C)(C)NC(=O)[C@@H]1CN(Cc2cccnc2)CCN1C[C@H](O)C[C@H](Cc1ccccc1)C(=O)N[C@@H]1c2ccccc2C[C@@H]1O,0
CC(C)(C)NC(=O)[C@H]1CCC2C3CCC4NC(=O)C=C[C@]4(C)C3CC[C@@]21C,0
CC(C)(C)NCC(O)COc1cccc2c1C[C@H](O)[C@H](O)C2,0
CC(C)(C)NCC(O)c1cc(Cl)c(N)c(Cl)c1.Cl,0
CC(C)(C)NCC(O)c1cc(O)cc(O)c1.O=S(=O)(O)O,0
CC(C)(C)NCC(O)c1ccc(O)c(CO)c1,0
CC(C)(C)NCC(O)c1ccccc1Cl.Cl,0
CC(C)(C)NC[C@@H](O)COc1nsnc1N1CCOCC1.O=C(O)/C=C\C(=O)O,0
CC(C)(C)NC[C@H](O)COc1ccccc1C1CCCC1.O=S(=O)(O)O,0
CC(C)(C)c1ccc(C(=O)CCCN2CCC(OC(c3ccccc3)c3ccccc3)CC2)cc1,0
CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,0
CC(C)(CO)C(O)C(=O)NCCC(=O)NCCSSCCNC(=O)CCNC(=O)C(O)C(C)(C)CO,0
CC(C)(CO)C(O)C(=O)NCCCO,0
CC(C)(CO)[C@@H](O)C(=O)NCCC(=O)[O-].[Na+],0
CC(C)(O)C(Cl)(Cl)Cl,0
CC(C)(O)CC[C@@H](O)[C@](C)(O)C1CC[C@@]2(O)C3=CC(=O)C4C[C@@H](O)[C@@H](O)C[C@]4(C)C3CC[C@]12C,0
CC(C)(O)[C@@H]1CC[C@](C)([C@H]2[C@@H](O)C[C@@]3(C)C4C[C@H](O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)C5C(C)(C)[C@@H](O[C@@H]6OC[C@@H](O)[C@H](O)[C@H]6O)CC[C@@]56C[C@@]46CC[C@]23C)O1,0
CC(C)(O)[C@H]1[C@@H]2C(=O)O[C@H]1[C@H]1OC(=O)[C@@]34O[C@@H]3C[C@]2(O)[C@@]14C,0
CC(C)(O)c1ccccc1CC[C@@H](SCC1(CC(=O)[O-])CC1)c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1.[Na+],0
CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccccc3)CSC12)c1csc(N)n1)C(=O)O,0
CC(C)(Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1)C(=O)O,0
CC(C)(Oc1ccc(C2CC2(Cl)Cl)cc1)C(=O)O,0
CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(=O)O,0
CC(C)(Oc1ccc(Cl)cc1)C(=O)O,0
CC(C)(S)[C@H](N)C(=O)O.NCCO,0
CC(C)(Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,0
CC(C)/C(O)=C1/C(=O)O[C@@H](c2ccoc2)[C@]2(C)C(O)[C@@H](O)[C@@]34OC5(C)OC67CC(C)(C(O)[C@]6(O)[C@@H](O)[C@]3(O5)C12)[C@H](CC(=O)O)[C@]74C,0
CC(C)/N=c1\cc2n(-c3ccc(Cl)cc3)c3ccccc3nc-2cc1Nc1ccc(Cl)cc1,0
CC(C)=CC1C(C(=O)O)C1(C)C,0
CC(C)=CC1C(C(=O)OCc2cccc(Oc3ccccc3)c2)C1(C)C,0
CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CO,0
CC(C)=CCC/C(C)=C/CC/C(C)=C/CO,0
CC(C)=CCC/C(C)=C/CO,0
CC(C)=CCC/C(C)=C/COc1ccc2ccc(=O)oc2c1,0
CC(C)=CCC/C(C)=C\CC1=C(C)C(=O)c2ccccc2C1=O,0
CC(C)=CCC1=C(O)C(=O)c2ccccc2C1=O,0
CC(C)=CCCC(C)C1CC[C@@]2(C)C3=C(CC[C@]12C)C1(C)CC[C@H](O)C(C)(C)C1CC3,0
CC(C)=CCCC(C)[C@@H]1CC[C@]2(C)C3=C(CC[C@@]12C)C1(C)CC[C@H](O)C(C)(C)C1CC3,0
CC(C)=CCCC1(C)C=Cc2c(O)c3c(c(CC=C(C)C)c2O1)OC12C(=CC4CC1C(C)(C)OC2(C/C=C(/C)C(=O)O)C4=O)C3=O,0
CC(C)=CCCC1(C)C=Cc2c(O)c3c(c(CC=C(C)C)c2O1)OC12C(=CC4CC1C(C)(C)OC2(C/C=C(/C)C(=O)O)C4O)C3=O,0
CC(C)=CCCC1(C)C=Cc2c(O)c3c(c(CC=C(C)C)c2O1)OC12C(=CCCC1C(C)(C)O[C@@]2(C/C=C(\C)C(=O)O)C(=O)O)C3=O,0
CC(C)=CCC[C@@H](C)CC=O,0
CC(C)=CCC[C@](C)(O)C1CC=C(C)CC1,0
CC(C)=CCOc1cc2oc(=O)ccc2cc1O,0
CC(C)=CCc1c(O)cc2oc(C)cc(=O)c2c1O,0
CC(C)=CCc1c2c(c3occ(-c4ccc(O)c(O)c4)c(=O)c3c1O)C=CC(C)(C)O2,0
CC(C)=CCc1c2c(c3occ(-c4ccc(O)cc4)c(=O)c3c1O)C=CC(C)(C)O2,0
CC(C)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,0
CC(C)C(=O)Oc1ccc(CO)cc1[C@H](CCN(C(C)C)C(C)C)c1ccccc1.O=C(O)/C=C/C(=O)O,0
CC(C)C(C)/C=C/C(C)C1CCC2C3=CC=C4CC(O)CCC4(C)C3CCC21C,0
CC(C)C1=CC2=CCC3[C@@](C)(C(=O)O)CCC[C@]3(C)C2CC1,0
CC(C)CC(N)=O,0
CC(C)CC(NC(=O)C(C)NC(=O)CNC(=O)C(NC=O)C(C)C)C(=O)NC(C)C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CC(C)C)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CC(C)C)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CC(C)C)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NCCO)C(C)C)C(C)C)C(C)C,0
CC(C)CC1C(=O)N2CCC[C@H]2C2(O)O[C@](NC(=O)C3C=C4c5cccc6[nH]c(Br)c(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12.CS(=O)(=O)O,0
CC(C)CCCC(C)C1CCC2C3CC(=O)[C@H]4C[C@@H](O)CC[C@]4(C)C3CC[C@]12C,0
CC(C)CCCC(C)C1CCC2C3CC[C@H]4CC(=O)CC[C@]4(C)C3CC[C@]12C,0
CC(C)CCCC(C)C1CCC2C3CC[C@H]4C[C@@H](O)CC[C@]4(C)C3CC[C@]12C,0
CC(C)CCCC(C)C1CCC2C3C[C@@H](O)[C@@]4(O)C[C@@H](O)CC[C@]4(C)C3CC[C@]12C,0
CC(C)CCCC(C)N,0
CC(C)CCCC(C)NC(C)C.Cl,0
CC(C)CCCC(C)[C@H]1CCC2C3CC=C4CC(=O)CC[C@]4(C)C3CC[C@@]21C,0
CC(C)CCCC(C)[C@H]1CCC2C3CC=C4C[C@@H](O)CC[C@]4(C)C3CC[C@@]21C,0
CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1.Cl,0
CC(C)C[C@H](CN)CC(=O)O,0
CC(C)Cc1ccc(C(C)C(=O)O)cc1,0
CC(C)Cn1cnc2c(N)nc3ccccc3c21.Cl,0
CC(C)N(CCC(C(N)=O)(c1ccccc1)c1ccccn1)C(C)C.O=P(O)(O)O,0
CC(C)N1CCN(c2ccc(OC[C@H]3CO[C@](Cn4cncn4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,0
CC(C)NC(=N)NC(=N)Nc1ccc(Cl)cc1.Cl,0
CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,0
CC(C)NCC(O)COc1ccc(COCCOC(C)C)cc1.O=C(O)/C=C/C(=O)O,0
CC(C)NCC(O)COc1cccc2[nH]c3ccccc3c12,0
CC(C)NCC(O)COc1cccc2[nH]ccc12,0
CC(C)NCC(O)COc1cccc2ccccc12.Cl,0
CC(C)NCC(O)c1cc(O)cc(O)c1,0
CC(C)NCC(O)c1ccc(NS(C)(=O)=O)cc1.Cl,0
CC(C)NCC(O)c1ccc(O)c(O)c1.Cl,0
CC(C)NCC(O)c1ccc2ccccc2c1.Cl,0
CC(C)NC[C@@H](O)COc1cccc2ccccc12.Cl,0
CC(C)NNC(=O)c1ccncc1.O=P(O)(O)O,0
CC(C)Nc1ncccn1,0
CC(C)OC(=O)C(C)(C)Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1,0
CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1,0
CC(C)[C@@H]1CC[C@@H](C)CC1=O,0
CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,0
CC(C)[C@H](N)C(=O)O,0
CC(C)[C@H](N)C(=O)OCC(CO)OCn1cnc2c(=O)[nH]c(N)nc21.Cl,0
CC(C)[C@H](N)C(=O)OCCOCn1cnc2c(=O)[nH]c(N)nc21.Cl,0
CC(C)[C@H]1CC[C@H](C(=O)N[C@@H](Cc2ccccc2)C(=O)O)CC1,0
CC(C)[C@]12O[C@H]1[C@@H]1O[C@@]13[C@@]1(C)CCC4=C(COC4=O)[C@@H]1C[C@@H]1O[C@@]13[C@@H]2O,0
CC(C)[N+](C)(CCC(C(N)=O)(c1ccccc1)c1ccccc1)C(C)C.[I-],0
CC(C)[N+](C)(CCOC(=O)C1c2ccccc2Oc2ccccc21)C(C)C.[Br-],0
CC(C)[N+]1(C)C2CC[C@H]1C[C@@H](OC(=O)C(CO)c1ccccc1)C2.[Br-],0
CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)[O-].[Ca+2],0
CC(C)c1c(CN(C)C(C)Cc2ccccc2)n(C)n(-c2ccccc2)c1=O,0
CC(C)c1c(O)c(-c2cc3c(c(C(C)C)c2O)CCC2C(C)(C)CCC[C@]32C)cc2c1CCC1C(C)(C)CCC[C@]21C,0
CC(C)c1c(O)ccc2c1CCC1C(C)(C)C(=O)CC[C@]21C,0
CC(C)c1c(O)ccc2c1CCC1C(C)(C)CCC[C@]21C,0
CC(C)c1c(O)ccc2c1CCC1[C@@](C)(C=O)CCC[C@]21C,0
CC(C)c1cc2c(c(O)c1O)[C@@]1(C(=O)O)CCCC(C)(C)C1CC2,0
CC(C)c1ccc2c(c1O)CC[C@H]1C3=C(CC[C@]21C)C(=O)OC3,0
CC(C)c1ccc2oc3nc(N)c(C(=O)O)cc3c(=O)c2c1,0
CC(C)c1cccc(C(C)C)c1O,0
CC(C)c1nc(CN(C)C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C[C@H](O)[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)C(C)C)cs1,0
CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-].[Ca+2],0
CC(C)n1c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-])c(-c2ccc(F)cc2)c2ccccc21.[Na+],0
CC(CCC(=O)O)C1CC[C@H]2C3[C@H](C[C@H](O)C12C)C1(C)CC[C@@H](O)C[C@H]1C[C@H]3O,0
CC(CCC(=O)O)[C@H]1CCC2C3C(=O)C[C@@H]4CC(=O)CC[C@]4(C)C3CC(=O)[C@@]21C,0
CC(CCC(=O)O)[C@H]1CCC2C3CC=C4C[C@@H](O)CC[C@]4(C)C3CC[C@@]21C,0
CC(CCC(=O)O)[C@H]1CCC2C3CC[C@@H]4CCCC[C@]4(C)C3CC[C@@]21C,0
CC(CCC(=O)O)[C@H]1CCC2C3CC[C@@H]4C[C@H](O)CC[C@]4(C)C3CC[C@@]21C,0
CC(CCC(=O)O)[C@H]1CCC2C3CC[C@@H]4C[C@H](O)CC[C@]4(C)C3C[C@H](O)[C@@]21C,0
CC(CCC(=O)O)[C@H]1CCC2C3C[C@H](O)[C@@H]4C[C@H](O)CC[C@]4(C)C3CC[C@@]21C,0
CC(CCc1ccc(O)cc1)NCC(O)c1ccc(O)cc1.Cl,0
CC(CCc1ccc(O)cc1)NCCc1ccc(O)c(O)c1.Cl,0
CC(CCc1ccccc1)NC(C)C(O)c1ccc(O)cc1.Cl,0
CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1.Cl,0
CC(CN(C)C)CN1c2ccccc2CCc2ccccc21.O=C(O)/C=C\C(=O)O,0
CC(CN(C)C)CN1c2ccccc2Sc2ccccc21.O=C(O)C(O)C(O)C(=O)O,0
CC(CN1c2ccccc2Sc2ccccc21)N(C)C.Cl,0
CC(CO)NC(=O)C1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1.O=C(O)/C=C\C(=O)O,0
CC(COc1ccc(Oc2ccccc2)cc1)Oc1ccccn1,0
CC(COc1ccccc1)N(CCCl)Cc1ccccc1.Cl,0
CC(COc1ccccc1)N[C@H](C)[C@H](O)c1ccc(O)cc1.Cl,0
CC(C[N+](C)(C)C)OC(N)=O.[Cl-],0
CC(Cc1ccc(O)c(O)c1)C(C)Cc1ccc(O)c(O)c1,0
CC(Cc1cccc(C(F)(F)F)c1)NCCOC(=O)c1ccccc1.Cl,0
CC(N)C12CC3CC(CC(C3)C1)C2.Cl,0
CC(N)CCCC(C)(C)O.Cl,0
CC(N)O.Cc1cc(CC(C)CC(C)(C)C)n(O)c(=O)c1,1
CC(N/C(=N/C#N)Nc1ccncc1)C(C)(C)C,0
CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1.Cl,0
CC(NCCC(c1ccccc1)c1ccccc1)c1ccccc1.Cl,0
CC(NCCc1ccc(O)cc1)C(O)c1ccc(O)cc1.Cl,0
CC(O)(CC(=O)O)CC(=O)O,0
CC(O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,0
CC(O)(P(=O)([O-])O)P(=O)([O-])O.[Na+].[Na+],0
CC(O)C(=O)O.CCOc1ccc2nc3cc(N)ccc3c(N)c2c1,0
CC(O)C(=O)[O-].[NH4+],0
CC(O)C(=O)[O-].[Na+],0
CC(O)C(N)C(=O)O,0
CC(O)CC(C)(C)O,0
CC(O)CN(CCN(CC(C)O)CC(C)O)CC(C)O,0
CC(O)CN1CCN(CC(=O)[O-])CCN(CC(=O)[O-])CCN(CC(=O)[O-])CC1.[Gd+3],0
CC(O)Cn1cnc2c1c(=O)n(C)c(=O)n2C,0
CC(Oc1c(Cl)cccc1Cl)C1=NCCN1.Cl,0
CC(S)C(=O)NCC(=O)O,0
CC(c1cc2ccccc2s1)N(O)C(N)=O,0
CC(c1nc(=O)[nH][nH]1)N1CCOC(O[C@H](C)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)C1c1ccc(F)cc1,0
CC/C(=C(/CC)c1ccc(O)cc1)c1ccc(O)cc1,0
CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1.O=C(O)CC(O)(CC(=O)O)C(=O)O,0
CC/C=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(COC(N)=O)CS[C@H]12)c1csc(N)n1.Cl,0
CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)O,0
CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)OCC,0
CC/C=C\CC1=C(C)CCC1=O,0
CC1(C)C(=O)C=C[C@@]2(C)C1=C(O)C(=O)[C@]1(C)C2CC[C@@]2(C)[C@H](c3ccoc3)C[C@H]3O[C@]321,0
CC1(C)C(=O)C=C[C@@]2(C)C1C=C[C@]1(C)C2CC[C@@]2(C)[C@H](c3ccoc3)OC(=O)[C@H]3O[C@]321,0
CC1(C)C(=O)C=C[C@@]2(C)C1CC(=O)[C@]1(C)C2CC[C@@]2(C)[C@H](c3ccoc3)OC(=O)[C@H]3O[C@]321,0
CC1(C)C(=O)C=C[C@@]2(C)C1C[C@@H](O)[C@]1(C)C2CC[C@@]2(C)[C@H](c3ccoc3)OC(=O)[C@H]3O[C@]321,0
CC1(C)C(=O)[C@@H]2C[C@@]3(O)C4=CC(=O)O[C@@H](c5ccoc5)[C@]4(C)CCC3[C@](C)(C2=O)[C@H]1CC(=O)O,0
CC1(C)C(=O)[C@@H]2O[C@@H]2[C@@]2(C)C1C[C@@H](O)[C@]1(C)C2CC[C@@]2(C)[C@H](c3ccoc3)OC(=O)C3OC321,0
CC1(C)C(C(=O)O)N2C(=O)C[C@H]2S1(=O)=O,1
CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,0
CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc1cccc(Oc2ccccc2)c1,0
CC1(C)C2CC(=O)[C@]3(C)C(CC[C@@]4(C)[C@H](c5ccoc5)OC(=O)C5OC543)[C@@]2(C)[C@@H](O)C[C@H]1O,0
CC1(C)C2CC(=O)[C@]3(C)C(CC[C@@]4(C)[C@H](c5ccoc5)OC(=O)[C@H]5O[C@]543)[C@@]2(C)C(=O)C[C@H]1O,0
CC1(C)C2CCC1(C)C(O)C2,0
CC1(C)C2CC[C@@]3(C)C4CC[C@@]5(C)CC[C@](C)(C(=O)[O-])C[C@H]5C4=CC(=O)C3[C@@]2(C)CC[C@@H]1O[C@@H]1O[C@H](C(=O)[O-])[C@@H](O[C@@H]2O[C@H](C(=O)[O-])[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O.[NH4+].[NH4+].[NH4+],0
CC1(C)C2CC[C@]3(C)C(C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)O)CC[C@]5(C)CC[C@]43C)[C@@]2(C)CC[C@@H]1O,0
CC1(C)C2CC[C@]3(C)C(C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)[O-])CC[C@]5(C)CC[C@]43C)[C@@]2(C)CC[C@@H]1OC(=O)CCC(=O)[O-].[Na+].[Na+],0
CC1(C)C=Cc2c(c3c(c4c(=O)c(-c5ccc(O)c(O)c5)coc24)OC(C)(C)CC3)O1,0
CC1(C)C=Cc2c(c3c(c4c(=O)c(-c5ccc(O)cc5)coc24)OC(C)(C)CC3)O1,0
CC1(C)C=Cc2cc3ccc(=O)oc3cc2O1,0
CC1(C)CC2C1CCC1(C)OC1CCC2(C)O,0
CC1(C)CCC2=C(O1)C(=O)c1ccccc1C2=O,0
CC1(C)CCC2=C(O1)c1ccccc1C(=O)C2=O,0
CC1(C)CCC[C@@]2(C)C1CC[C@@]1(C)OCC[C@H]21,0
CC1(C)CCC[C@@]2(C)[C@H]1CC[C@@]1(C)OC(=O)C[C@H]21,0
CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CCC4[C@@]5(C)CC[C@@H](O)C(C)(C)C5CC[C@]43C)C2C1,0
CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CCC4[C@@]5(C)CC[C@H](O)[C@@](C)(CO)C5CC[C@]43C)C2C1,0
CC1(C)CC[C@]2(C)CC[C@]3(C)C(=CCC4[C@@]5(C)CC[C@H](O)C(C)(C)C5CC[C@]43C)C2C1,0
CC1(C)CC[C@]2(C)CC[C@]3(C)C(=CCC4[C@@]5(C)CC[C@H](OC(=O)c6ccccc6)C(C)(C)C5CC[C@]43C)C2C1,0
CC1(C)C[C@@H]2C(=O)CC[C@H]3O[C@]3(C)CC[C@H]21,0
CC1(C)NC(=O)N(c2ccc([N+](=O)[O-])c(C(F)(F)F)c2)C1=O,0
CC1(C)OC(=O)C(OCC2CC2)=C1c1ccc(S(C)(=O)=O)cc1,0
CC1(C)OC(=O)NC1=O,0
CC1(C)O[C@@H]2CC3C4CCC5=CC(=O)C=C[C@]5(C)C4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,0
CC1(C)O[C@@H]2CC3C4CCC5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,0
CC1(C)O[C@@H]2CC3C4CCC5=CC(=O)CCC5(C)C4(F)C(O)CC3(C)[C@]2(C(=O)CCl)O1,0
