assay_description,canonical_smiles,document_chembl_id,relation,standard_relation,standard_type,standard_units,standard_value,type,units,value,SMILES,year
Concentration required for half maximal activity was calculated in human nuclear oxysterol receptor liver X receptor-alpha in LiSA.,COC(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,CHEMBL1134370,=,=,EC50,nM,105.0,EC50,nM,105.0,COC(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,2001
Tested for its ability to activate Liver X receptor-alpha expressed as Relative efficacy determined by maximal increase in relative fluorescence in LiSA,COC(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,CHEMBL1134370,=,=,RE,,1.1,RE,,1.1,COC(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,2001
Concentration required for half maximal activity was calculated in human nuclear oxysterol receptor liver X receptor-alpha in LiSA.,CC(C)[C@H](O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,CHEMBL1134370,=,=,EC50,nM,220.0,EC50,nM,220.0,CC(C)[C@H](O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,2001
Tested for its ability to activate Liver X receptor-alpha expressed as Relative efficacy determined by maximal increase in relative fluorescence in LiSA,CC(C)[C@H](O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,CHEMBL1134370,=,=,RE,,0.85,RE,,0.85,CC(C)[C@H](O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,2001
Concentration required for half maximal activity was calculated in human nuclear oxysterol receptor liver X receptor-alpha in LiSA.,CNC(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,CHEMBL1134370,=,=,EC50,nM,720.0,EC50,nM,720.0,CNC(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,2001
Tested for its ability to activate Liver X receptor-alpha expressed as Relative efficacy determined by maximal increase in relative fluorescence in LiSA,CNC(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,CHEMBL1134370,=,=,RE,,0.55,RE,,0.55,CNC(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,2001
Concentration required for half maximal activity was calculated in human nuclear oxysterol receptor liver X receptor-alpha in LiSA.,C[C@@H](CO)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,CHEMBL1134370,=,=,EC50,nM,250.0,EC50,nM,250.0,C[C@@H](CO)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,2001
Tested for its ability to activate Liver X receptor-alpha expressed as Relative efficacy determined by maximal increase in relative fluorescence in LiSA,C[C@@H](CO)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,CHEMBL1134370,=,=,RE,,0.3,RE,,0.3,C[C@@H](CO)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,2001
Concentration required for half maximal activity was calculated in human nuclear oxysterol receptor liver X receptor-alpha in LiSA.,CC(C)CCC[C@](C)(O)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,CHEMBL1134370,=,=,EC50,nM,470.0,EC50,nM,470.0,CC(C)CCC[C@](C)(O)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,2001
Tested for its ability to activate Liver X receptor-alpha expressed as Relative efficacy determined by maximal increase in relative fluorescence in LiSA,CC(C)CCC[C@](C)(O)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,CHEMBL1134370,=,=,RE,,1.0,RE,,1.0,CC(C)CCC[C@](C)(O)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,2001
Tested for its ability to activate Liver X receptor-alpha expressed as Relative efficacy determined by maximal increase in relative fluorescence in LiSA,CC(C)C(=O)NC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,CHEMBL1134370,<,<,RE,,0.1,RE,,0.1,CC(C)C(=O)NC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,2001
Tested for its ability to activate Liver X receptor-alpha expressed as Relative efficacy determined by maximal increase in relative fluorescence in LiSA by 100 uM,CC(C)CC[C@H](O)[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,CHEMBL1134370,<,<,RE,,0.1,RE,,0.1,CC(C)CC[C@H](O)[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,2001
Binding affinity towards LXR alpha receptor was determined in LiSA,CC(C)CC[C@H](O)[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,CHEMBL1134370,=,=,Ki,nM,180.0,Ki,nM,180.0,CC(C)CC[C@H](O)[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,2001
Concentration required for half maximal activity was calculated in human nuclear oxysterol receptor liver X receptor-alpha in LiSA.,CC(C)CC[C@@H](O)[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,CHEMBL1134370,=,=,EC50,nM,325.0,EC50,nM,325.0,CC(C)CC[C@@H](O)[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,2001
Tested for its ability to activate Liver X receptor-alpha expressed as Relative efficacy determined by maximal increase in relative fluorescence in LiSA,CC(C)CC[C@@H](O)[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,CHEMBL1134370,=,=,RE,,0.85,RE,,0.85,CC(C)CC[C@@H](O)[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,2001
Concentration required for half maximal activity was calculated in human nuclear oxysterol receptor liver X receptor-alpha in LiSA.,CC(C)C[C@H](O)C[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,CHEMBL1134370,=,=,EC50,nM,5900.0,EC50,nM,5900.0,CC(C)C[C@H](O)C[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,2001
Tested for its ability to activate Liver X receptor-alpha expressed as Relative efficacy determined by maximal increase in relative fluorescence in LiSA,CC(C)C[C@H](O)C[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,CHEMBL1134370,=,=,RE,,0.7,RE,,0.7,CC(C)C[C@H](O)C[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,2001
Effective concentration for Steroid receptor coactivator-1 (SRC1) recruitment to human LXRalpha (Liver X receptor),O=C(O)Cc1cccc(OCCCN(Cc2cccc(C(F)(F)F)c2Cl)CC(c2ccccc2)c2ccccc2)c1,CHEMBL1145169,=,=,EC50,nM,80.0,EC50,nM,80.0,O=C(O)Cc1cccc(OCCCN(Cc2cccc(C(F)(F)F)c2Cl)CC(c2ccccc2)c2ccccc2)c1,2005
Relative efficacy for Steroid receptor coactivator-1 (SRC1) recruitment to human LXRalpha compared to GW-3965,O=C(O)Cc1cccc(OCCCN(Cc2cccc(C(F)(F)F)c2Cl)CC(c2ccccc2)c2ccccc2)c1,CHEMBL1145169,=,=,RE,,1.0,RE,,1.0,O=C(O)Cc1cccc(OCCCN(Cc2cccc(C(F)(F)F)c2Cl)CC(c2ccccc2)c2ccccc2)c1,2005
Effective concentration for Steroid receptor coactivator-1 (SRC1) recruitment to human LXRalpha (Liver X receptor),O=S(=O)(c1ccccc1)N(CC(F)(F)F)c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1,CHEMBL1145169,=,=,EC50,nM,55.0,EC50,nM,55.0,O=S(=O)(c1ccccc1)N(CC(F)(F)F)c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1,2005
Relative efficacy for Steroid receptor coactivator-1 (SRC1) recruitment to human LXRalpha compared to GW-3965,O=S(=O)(c1ccccc1)N(CC(F)(F)F)c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1,CHEMBL1145169,=,=,RE,,1.1,RE,,1.1,O=S(=O)(c1ccccc1)N(CC(F)(F)F)c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1,2005
Relative efficacy for Steroid receptor coactivator-1 (SRC1) recruitment to human LXRalpha compared to GW-3965,O=S(=O)(c1ccccc1)N(CC(F)(F)F)c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1,CHEMBL1145169,=,=,RE,,0.8,RE,,0.8,O=S(=O)(c1ccccc1)N(CC(F)(F)F)c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1,2005
Effective concentration for Steroid receptor coactivator-1 (SRC1) recruitment to human LXRalpha (Liver X receptor),COc1ccc(NC2=C(c3ccccc3)C(=O)N(Cc3ccccc3)C2=O)cc1,CHEMBL1145169,=,=,EC50,nM,50.0,EC50,nM,50.0,COc1ccc(NC2=C(c3ccccc3)C(=O)N(Cc3ccccc3)C2=O)cc1,2005
Relative efficacy for Steroid receptor coactivator-1 (SRC1) recruitment to human LXRalpha compared to GW-3965,COc1ccc(NC2=C(c3ccccc3)C(=O)N(Cc3ccccc3)C2=O)cc1,CHEMBL1145169,=,=,RE,,0.9,RE,,0.9,COc1ccc(NC2=C(c3ccccc3)C(=O)N(Cc3ccccc3)C2=O)cc1,2005
Relative efficacy for Steroid receptor coactivator-1 (SRC1) recruitment to human LXRalpha compared to GW-3965,COc1ccc(NC2=C(c3ccccc3)C(=O)N(Cc3ccccc3)C2=O)cc1,CHEMBL1145169,=,=,RE,,0.9,RE,,0.9,COc1ccc(NC2=C(c3ccccc3)C(=O)N(Cc3ccccc3)C2=O)cc1,2005
Effective concentration for Steroid receptor coactivator-1 (SRC1) recruitment to human LXRalpha (Liver X receptor),O=C1C(Nc2ccccc2)=C(c2ccccc2)C(=O)N1Cc1ccccc1,CHEMBL1145169,=,=,EC50,nM,100.0,EC50,nM,100.0,O=C1C(Nc2ccccc2)=C(c2ccccc2)C(=O)N1Cc1ccccc1,2005
Relative efficacy for Steroid receptor coactivator-1 (SRC1) recruitment to human LXRalpha compared to GW-3965,O=C1C(Nc2ccccc2)=C(c2ccccc2)C(=O)N1Cc1ccccc1,CHEMBL1145169,=,=,RE,,0.3,RE,,0.3,O=C1C(Nc2ccccc2)=C(c2ccccc2)C(=O)N1Cc1ccccc1,2005
Relative efficacy for Steroid receptor coactivator-1 (SRC1) recruitment to human LXRalpha compared to GW-3965,O=C1C(Nc2ccccc2)=C(c2ccccc2)C(=O)N1Cc1ccccc1,CHEMBL1145169,=,=,RE,,0.5,RE,,0.5,O=C1C(Nc2ccccc2)=C(c2ccccc2)C(=O)N1Cc1ccccc1,2005
Effective concentration for Steroid receptor coactivator-1 (SRC1) recruitment to human LXRalpha (Liver X receptor),O=C1C(Nc2ccc(Cl)cc2)=C(c2ccccc2)C(=O)N1Cc1ccccc1,CHEMBL1145169,=,=,EC50,nM,130.0,EC50,nM,130.0,O=C1C(Nc2ccc(Cl)cc2)=C(c2ccccc2)C(=O)N1Cc1ccccc1,2005
Relative efficacy for Steroid receptor coactivator-1 (SRC1) recruitment to human LXRalpha compared to GW-3965,O=C1C(Nc2ccc(Cl)cc2)=C(c2ccccc2)C(=O)N1Cc1ccccc1,CHEMBL1145169,=,=,RE,,0.3,RE,,0.3,O=C1C(Nc2ccc(Cl)cc2)=C(c2ccccc2)C(=O)N1Cc1ccccc1,2005
Relative efficacy for Steroid receptor coactivator-1 (SRC1) recruitment to human LXRalpha compared to GW-3965,O=C1C(Nc2ccc(Cl)cc2)=C(c2ccccc2)C(=O)N1Cc1ccccc1,CHEMBL1145169,=,=,RE,,0.4,RE,,0.4,O=C1C(Nc2ccc(Cl)cc2)=C(c2ccccc2)C(=O)N1Cc1ccccc1,2005
Effective concentration for Steroid receptor coactivator-1 (SRC1) recruitment to human LXRalpha (Liver X receptor),CCN1C(=O)C(Nc2ccc(OC)cc2)=C(c2ccccc2)C1=O,CHEMBL1145169,=,=,EC50,nM,300.0,EC50,nM,300.0,CCN1C(=O)C(Nc2ccc(OC)cc2)=C(c2ccccc2)C1=O,2005
Relative efficacy for Steroid receptor coactivator-1 (SRC1) recruitment to human LXRalpha compared to GW-3965,CCN1C(=O)C(Nc2ccc(OC)cc2)=C(c2ccccc2)C1=O,CHEMBL1145169,=,=,RE,,1.1,RE,,1.1,CCN1C(=O)C(Nc2ccc(OC)cc2)=C(c2ccccc2)C1=O,2005
Relative efficacy for Steroid receptor coactivator-1 (SRC1) recruitment to human LXRalpha compared to GW-3965,CCN1C(=O)C(Nc2ccc(OC)cc2)=C(c2ccccc2)C1=O,CHEMBL1145169,=,=,RE,,0.9,RE,,0.9,CCN1C(=O)C(Nc2ccc(OC)cc2)=C(c2ccccc2)C1=O,2005
Effective concentration for Steroid receptor coactivator-1 (SRC1) recruitment to human LXRalpha (Liver X receptor),COc1ccc(NC2=C(c3ccccc3)C(=O)N(c3ccccc3)C2=O)cc1,CHEMBL1145169,=,=,EC50,nM,275.0,EC50,nM,275.0,COc1ccc(NC2=C(c3ccccc3)C(=O)N(c3ccccc3)C2=O)cc1,2005
Relative efficacy for Steroid receptor coactivator-1 (SRC1) recruitment to human LXRalpha compared to GW-3965,COc1ccc(NC2=C(c3ccccc3)C(=O)N(c3ccccc3)C2=O)cc1,CHEMBL1145169,=,=,RE,,0.7,RE,,0.7,COc1ccc(NC2=C(c3ccccc3)C(=O)N(c3ccccc3)C2=O)cc1,2005
Relative efficacy for Steroid receptor coactivator-1 (SRC1) recruitment to human LXRalpha compared to GW-3965,COc1ccc(NC2=C(c3ccccc3)C(=O)N(c3ccccc3)C2=O)cc1,CHEMBL1145169,=,=,RE,,0.6,RE,,0.6,COc1ccc(NC2=C(c3ccccc3)C(=O)N(c3ccccc3)C2=O)cc1,2005
Effective concentration for Steroid receptor coactivator-1 (SRC1) recruitment to human LXRalpha (Liver X receptor),COc1ccc(NC2=C(c3ccccc3)C(=O)N(C)C2=O)cc1,CHEMBL1145169,=,=,EC50,nM,575.0,EC50,nM,575.0,COc1ccc(NC2=C(c3ccccc3)C(=O)N(C)C2=O)cc1,2005
Relative efficacy for Steroid receptor coactivator-1 (SRC1) recruitment to human LXRalpha compared to GW-3965,COc1ccc(NC2=C(c3ccccc3)C(=O)N(C)C2=O)cc1,CHEMBL1145169,=,=,RE,,0.9,RE,,0.9,COc1ccc(NC2=C(c3ccccc3)C(=O)N(C)C2=O)cc1,2005
Relative efficacy for Steroid receptor coactivator-1 (SRC1) recruitment to human LXRalpha compared to GW-3965,COc1ccc(NC2=C(c3ccccc3)C(=O)N(C)C2=O)cc1,CHEMBL1145169,=,=,RE,,0.9,RE,,0.9,COc1ccc(NC2=C(c3ccccc3)C(=O)N(C)C2=O)cc1,2005
Effective concentration for Steroid receptor coactivator-1 (SRC1) recruitment to human LXRalpha (Liver X receptor),CCN1C(=O)C(Nc2ccccc2)=C(c2ccccc2)C1=O,CHEMBL1145169,=,=,EC50,nM,890.0,EC50,nM,890.0,CCN1C(=O)C(Nc2ccccc2)=C(c2ccccc2)C1=O,2005
Relative efficacy for Steroid receptor coactivator-1 (SRC1) recruitment to human LXRalpha compared to GW-3965,CCN1C(=O)C(Nc2ccccc2)=C(c2ccccc2)C1=O,CHEMBL1145169,=,=,RE,,0.7,RE,,0.7,CCN1C(=O)C(Nc2ccccc2)=C(c2ccccc2)C1=O,2005
Relative efficacy for Steroid receptor coactivator-1 (SRC1) recruitment to human LXRalpha compared to GW-3965,CCN1C(=O)C(Nc2ccccc2)=C(c2ccccc2)C1=O,CHEMBL1145169,=,=,RE,,0.7,RE,,0.7,CCN1C(=O)C(Nc2ccccc2)=C(c2ccccc2)C1=O,2005
Effective concentration for Steroid receptor coactivator-1 (SRC1) recruitment to human LXRalpha (Liver X receptor),CCN1C(=O)C(Nc2ccc(Cl)cc2)=C(c2ccccc2)C1=O,CHEMBL1145169,=,=,EC50,nM,725.0,EC50,nM,725.0,CCN1C(=O)C(Nc2ccc(Cl)cc2)=C(c2ccccc2)C1=O,2005
Relative efficacy for Steroid receptor coactivator-1 (SRC1) recruitment to human LXRalpha compared to GW-3965,CCN1C(=O)C(Nc2ccc(Cl)cc2)=C(c2ccccc2)C1=O,CHEMBL1145169,=,=,RE,,0.5,RE,,0.5,CCN1C(=O)C(Nc2ccc(Cl)cc2)=C(c2ccccc2)C1=O,2005
Relative efficacy for Steroid receptor coactivator-1 (SRC1) recruitment to human LXRalpha compared to GW-3965,CCN1C(=O)C(Nc2ccc(Cl)cc2)=C(c2ccccc2)C1=O,CHEMBL1145169,=,=,RE,,0.6,RE,,0.6,CCN1C(=O)C(Nc2ccc(Cl)cc2)=C(c2ccccc2)C1=O,2005
Effective concentration for Steroid receptor coactivator-1 (SRC1) recruitment to human LXRalpha (Liver X receptor),CN1C(=O)C(Nc2ccccc2)=C(c2ccccc2)C1=O,CHEMBL1145169,=,=,EC50,nM,1590.0,EC50,nM,1590.0,CN1C(=O)C(Nc2ccccc2)=C(c2ccccc2)C1=O,2005
Relative efficacy for Steroid receptor coactivator-1 (SRC1) recruitment to human LXRalpha compared to GW-3965,CN1C(=O)C(Nc2ccccc2)=C(c2ccccc2)C1=O,CHEMBL1145169,=,=,RE,,0.5,RE,,0.5,CN1C(=O)C(Nc2ccccc2)=C(c2ccccc2)C1=O,2005
Relative efficacy for Steroid receptor coactivator-1 (SRC1) recruitment to human LXRalpha compared to GW-3965,CN1C(=O)C(Nc2ccccc2)=C(c2ccccc2)C1=O,CHEMBL1145169,=,=,RE,,0.6,RE,,0.6,CN1C(=O)C(Nc2ccccc2)=C(c2ccccc2)C1=O,2005
Displacement of [3H2]-F3-methyl AA (1) from liver X receptor-alpha in SPA assay,CCCc1c(OCCCSc2ccc(CC(=O)O)cc2Cl)ccc2c(C(F)(F)F)noc12,CHEMBL1145279,=,=,IC50,nM,35.4,IC50,nM,35.4,CCCc1c(OCCCSc2ccc(CC(=O)O)cc2Cl)ccc2c(C(F)(F)F)noc12,2005
Displacement of [3H2]-F3-methyl AA (1) from liver X receptor-alpha in SPA assay,CCCc1c(OCCCSc2ccc(CC(=O)O)cc2Cl)ccc2c(C(F)(F)F)noc12,CHEMBL1145279,=,=,IC50,nM,35.4,IC50,nM,35.4,CCCc1c(OCCCSc2ccc(CC(=O)O)cc2Cl)ccc2c(C(F)(F)F)noc12,2005
Effective concentration for cofactor association with recombinant liver X receptor-alpha,CCCc1c(OCCCSc2ccc(CC(=O)O)cc2Cl)ccc2c(C(F)(F)F)noc12,CHEMBL1145279,=,=,EC50,nM,35.4,EC50,nM,35.4,CCCc1c(OCCCSc2ccc(CC(=O)O)cc2Cl)ccc2c(C(F)(F)F)noc12,2005
Effective concentration for cofactor association with recombinant liver X receptor-alpha,CCCc1c(OCCCSc2ccc(CC(=O)O)cc2Cl)ccc2c(C(F)(F)F)noc12,CHEMBL1145279,=,=,EC50,nM,35.4,EC50,nM,35.4,CCCc1c(OCCCSc2ccc(CC(=O)O)cc2Cl)ccc2c(C(F)(F)F)noc12,2005
Effective concentration against liver X receptor-alpha in HEK293 cell transactivation assay,CCCc1c(OCCCSc2ccc(CC(=O)O)cc2Cl)ccc2c(C(F)(F)F)noc12,CHEMBL1145279,=,=,EC50,nM,1790.0,EC50,nM,1790.0,CCCc1c(OCCCSc2ccc(CC(=O)O)cc2Cl)ccc2c(C(F)(F)F)noc12,2005
Effective concentration against liver X receptor-alpha in HEK293 cell transactivation assay,CCCc1c(OCCCSc2ccc(CC(=O)O)cc2Cl)ccc2c(C(F)(F)F)noc12,CHEMBL1145279,=,=,EC50,nM,1790.0,EC50,nM,1790.0,CCCc1c(OCCCSc2ccc(CC(=O)O)cc2Cl)ccc2c(C(F)(F)F)noc12,2005
Maximal induction of liver X receptor-alpha receptor in transactivation assay,CCCc1c(OCCCSc2ccc(CC(=O)O)cc2Cl)ccc2c(C(F)(F)F)noc12,CHEMBL1145279,=,=,Activity,,20.0,Activity,,20.0,CCCc1c(OCCCSc2ccc(CC(=O)O)cc2Cl)ccc2c(C(F)(F)F)noc12,2005
Maximal induction of liver X receptor-alpha receptor in transactivation assay,CCCc1c(OCCCSc2ccc(CC(=O)O)cc2Cl)ccc2c(C(F)(F)F)noc12,CHEMBL1145279,=,=,Activity,,20.0,Activity,,20.0,CCCc1c(OCCCSc2ccc(CC(=O)O)cc2Cl)ccc2c(C(F)(F)F)noc12,2005
Displacement of [3H2]-F3-methyl AA (1) from liver X receptor-alpha in SPA assay,C[C@]1(C(=O)O)CCC[C@]2(C)c3cc(O)ccc3CC[C@@H]12,CHEMBL1145279,>,>,IC50,nM,50000.0,IC50,nM,50000.0,C[C@]1(C(=O)O)CCC[C@]2(C)c3cc(O)ccc3CC[C@@H]12,2005
Effective concentration for cofactor association with recombinant liver X receptor-alpha,C[C@]1(C(=O)O)CCC[C@]2(C)c3cc(O)ccc3CC[C@@H]12,CHEMBL1145279,>,>,EC50,nM,50000.0,EC50,nM,50000.0,C[C@]1(C(=O)O)CCC[C@]2(C)c3cc(O)ccc3CC[C@@H]12,2005
Effective concentration against liver X receptor-alpha in HEK293 cell transactivation assay; Not tested,C[C@]1(C(=O)O)CCC[C@]2(C)c3cc(O)ccc3CC[C@@H]12,CHEMBL1145279,,,EC50,nM,,EC50,nM,,C[C@]1(C(=O)O)CCC[C@]2(C)c3cc(O)ccc3CC[C@@H]12,2005
Maximal induction of liver X receptor-alpha receptor in transactivation assay; Not tested,C[C@]1(C(=O)O)CCC[C@]2(C)c3cc(O)ccc3CC[C@@H]12,CHEMBL1145279,,,Activity,,,Activity,,,C[C@]1(C(=O)O)CCC[C@]2(C)c3cc(O)ccc3CC[C@@H]12,2005
Displacement of [3H2]-F3-methyl AA (1) from liver X receptor-alpha in SPA assay,CC1(C(=O)OC(=O)C2(C)CCC[C@]3(C)c4cc(O)ccc4CC[C@@H]23)CCCC2(C)c3cc(O)ccc3CCC12,CHEMBL1145279,=,=,IC50,nM,2.0,IC50,nM,2.0,CC1(C(=O)OC(=O)C2(C)CCC[C@]3(C)c4cc(O)ccc4CC[C@@H]23)CCCC2(C)c3cc(O)ccc3CCC12,2005
Effective concentration for cofactor association with recombinant liver X receptor-alpha,CC1(C(=O)OC(=O)C2(C)CCC[C@]3(C)c4cc(O)ccc4CC[C@@H]23)CCCC2(C)c3cc(O)ccc3CCC12,CHEMBL1145279,=,=,EC50,nM,1.0,EC50,nM,1.0,CC1(C(=O)OC(=O)C2(C)CCC[C@]3(C)c4cc(O)ccc4CC[C@@H]23)CCCC2(C)c3cc(O)ccc3CCC12,2005
Effective concentration against liver X receptor-alpha in HEK293 cell transactivation assay,CC1(C(=O)OC(=O)C2(C)CCC[C@]3(C)c4cc(O)ccc4CC[C@@H]23)CCCC2(C)c3cc(O)ccc3CCC12,CHEMBL1145279,=,=,EC50,nM,1.0,EC50,nM,1.0,CC1(C(=O)OC(=O)C2(C)CCC[C@]3(C)c4cc(O)ccc4CC[C@@H]23)CCCC2(C)c3cc(O)ccc3CCC12,2005
Maximal induction of liver X receptor-alpha receptor in transactivation assay,CC1(C(=O)OC(=O)C2(C)CCC[C@]3(C)c4cc(O)ccc4CC[C@@H]23)CCCC2(C)c3cc(O)ccc3CCC12,CHEMBL1145279,=,=,Activity,,50.0,Activity,,50.0,CC1(C(=O)OC(=O)C2(C)CCC[C@]3(C)c4cc(O)ccc4CC[C@@H]23)CCCC2(C)c3cc(O)ccc3CCC12,2005
Displacement of [3H2]-F3-methyl AA (1) from liver X receptor-alpha in SPA assay,CC(=O)Oc1ccc2c(c1)[C@@]1(C)CCCC(C)(C(=O)OC(=O)[C@@]3(C)CCC[C@]4(C)c5cc(OC(C)=O)ccc5CC[C@@H]34)[C@@H]1CC2,CHEMBL1145279,=,=,IC50,nM,2.0,IC50,nM,2.0,CC(=O)Oc1ccc2c(c1)[C@@]1(C)CCCC(C)(C(=O)OC(=O)[C@@]3(C)CCC[C@]4(C)c5cc(OC(C)=O)ccc5CC[C@@H]34)[C@@H]1CC2,2005
Effective concentration for cofactor association with recombinant liver X receptor-alpha,CC(=O)Oc1ccc2c(c1)[C@@]1(C)CCCC(C)(C(=O)OC(=O)[C@@]3(C)CCC[C@]4(C)c5cc(OC(C)=O)ccc5CC[C@@H]34)[C@@H]1CC2,CHEMBL1145279,=,=,EC50,nM,2.0,EC50,nM,2.0,CC(=O)Oc1ccc2c(c1)[C@@]1(C)CCCC(C)(C(=O)OC(=O)[C@@]3(C)CCC[C@]4(C)c5cc(OC(C)=O)ccc5CC[C@@H]34)[C@@H]1CC2,2005
Effective concentration against liver X receptor-alpha in HEK293 cell transactivation assay,CC(=O)Oc1ccc2c(c1)[C@@]1(C)CCCC(C)(C(=O)OC(=O)[C@@]3(C)CCC[C@]4(C)c5cc(OC(C)=O)ccc5CC[C@@H]34)[C@@H]1CC2,CHEMBL1145279,=,=,EC50,nM,10.0,EC50,nM,10.0,CC(=O)Oc1ccc2c(c1)[C@@]1(C)CCCC(C)(C(=O)OC(=O)[C@@]3(C)CCC[C@]4(C)c5cc(OC(C)=O)ccc5CC[C@@H]34)[C@@H]1CC2,2005
Maximal induction of liver X receptor-alpha receptor in transactivation assay,CC(=O)Oc1ccc2c(c1)[C@@]1(C)CCCC(C)(C(=O)OC(=O)[C@@]3(C)CCC[C@]4(C)c5cc(OC(C)=O)ccc5CC[C@@H]34)[C@@H]1CC2,CHEMBL1145279,=,=,Activity,,60.0,Activity,,60.0,CC(=O)Oc1ccc2c(c1)[C@@]1(C)CCCC(C)(C(=O)OC(=O)[C@@]3(C)CCC[C@]4(C)c5cc(OC(C)=O)ccc5CC[C@@H]34)[C@@H]1CC2,2005
